Entry Name	Total #Tryptic Peptides	# Detectable Tryptic Peptides	Detectable(%)	mean gravy	mean m/z
P0AE82	19	13	68.4210526315789	-0.0345472561626409	902.590083627451
P0AE91	17	7	41.1764705882353	0.228336081907511	829.825338240741
P0AEB2	19	11	57.8947368421053	0.00715654569409508	795.393891833333
P0AEB5	17	8	47.0588235294118	0.808320841297921	1219.5504619697
P0AEC0	13	8	61.5384615384615	0.620844516036079	980.983848166667
P0AEC3	26	13	50	-0.0640803783111476	752.448040333333
P0AED0	10	6	60	0.0953476443672521	836.969418653846
P0AEE1	16	9	56.25	-0.0308101166877258	841.365078
P0AEF8	11	6	54.5454545454545	0.824965272396047	1043.08995858333
P0AEG6	20	11	55	-0.245365619229256	779.398325111111
P0AEH1	20	8	40	-0.322813412999609	822.514498181818
P0AEJ0	11	3	27.2727272727273	1.1941403424162	1374.09024
P0AEJ4	22	12	54.5454545454545	0.115495456636761	731.614058088235
P0AEK4	21	12	57.1428571428571	0.260823356711515	760.113253541667
P0AEL0	18	8	44.4444444444444	0.661804523091288	933.149243055555
P0AEL6	19	6	31.5789473684211	-0.159339968310557	903.176509166667
P0AEP3	15	9	60	0.381373138385522	976.954295222222
P0AEQ3	26	12	46.1538461538462	0.155614818295739	743.856380555555
P0AER0	9	6	66.6666666666667	0.803002505076733	1198.40902392857
P0AER3	14	8	57.1428571428571	0.558171233006759	873.960913125
P0AER5	13	12	92.3076923076923	0.799957010582011	976.248107179487
P0AEU0	22	11	50	-0.0481257007994977	858.751118194444
P0AEX3	13	5	38.4615384615385	0.11541540812129	954.418314333333
P0AEX9	26	13	50	0.0866980413807039	739.664146904762
P0AEY1	15	7	46.6666666666667	0.743841616914324	943.661491428572
P0AEY5	16	12	75	-0.316034967283032	777.445709947917
P0AEY8	16	4	25	0.837881626788646	1351.38557291667
P0AEZ3	23	11	47.8260869565217	0.355556589874772	640.476839545455
P0AEZ7	25	9	36	-0.217917891781355	993.1346545
P0AF20	22	14	63.6363636363636	-0.0812953973762245	757.635493583333
P0AF34	13	5	38.4615384615385	0.99775	1297.48033
P0AF40	8	3	37.5	1.31997150997151	1450.78437722222
P0AF70	7	3	42.8571428571429	-0.276314010177574	977.788732916667
P0AFA2	21	10	47.6190476190476	0.43349591230026	772.424353636364
P0AFB1	20	12	60	-0.235963053265208	819.921424583333
P0AFC3	13	6	46.1538461538462	0.515741064491064	1068.07875452381
P0AFC7	20	12	60	-0.423944345523878	873.809327857143
P0AFD1	13	8	61.5384615384615	-0.354464370059765	882.531462864583
P0AFD4	12	7	58.3333333333333	0.600504251593724	953.2243334375
P0AFD6	22	12	54.5454545454545	-0.446546462796463	651.975842857143
P0AFE8	11	3	27.2727272727273	1.4178416821274	1421.37884041667
P0AFF0	9	6	66.6666666666667	1.07500179810839	1428.10949388889
P0AFF2	17	11	64.7058823529412	0.96262567288285	997.598095641026
P0AFG8	20	10	50	-0.307849100354983	906.134928333333
P0AFH8	24	8	33.3333333333333	-0.0953240304103791	840.159978125
P0AFI2	19	10	52.6315789473684	-0.183630386408136	962.686755611111
P0AFJ7	11	5	45.4545454545455	0.488949850471589	995.617598291667
P0AFK2	10	4	40	0.195665584415584	1022.07107875
P0AFK4	15	8	53.3333333333333	0.926112987987988	1047.93936314815
P0AFK6	14	5	35.7142857142857	0.661871825600639	1191.70335616667
P0AFK9	19	9	47.3684210526316	-0.40769186885466	880.150193409091
P0AFL6	19	13	68.4210526315789	0.185854434491558	796.679450555555
P0AFM2	15	8	53.3333333333333	-0.14980337457601	1090.35424166667
P0AFP9	19	13	68.4210526315789	-0.125243238410659	772.009281888889
P0AFQ2	19	9	47.3684210526316	0.314577294991088	910.013281333333
P0AFS9	19	11	57.8947368421053	-0.228858501898783	850.895809940476
P0AFV4	23	9	39.1304347826087	-0.493355094726062	819.538552575758
P0AFX9	21	6	28.5714285714286	-0.327039821776664	756.261002142857
P0AFY2	21	12	57.1428571428571	0.336372929639059	878.649813333333
P0AFY6	12	9	75	0.15991835224522	1005.25184833333
P0AFY8	19	10	52.6315789473684	-0.345924242424242	786.869708444444
P0AFZ7	15	5	33.3333333333333	0.965371955233706	1267.07779033333
P0AG00	22	11	50	-0.326557206904801	905.32049474359
P0AG27	17	8	47.0588235294118	0.337695824706694	740.410099242424
P0AG71	24	17	70.8333333333333	-0.707107480333287	658.215767666667
P0AG80	16	12	75	-0.523776097091314	904.349596145833
P0AG82	21	14	66.6666666666667	-0.229634086151943	635.609745714286
P0AG86	8	6	75	-0.447695767195767	882.156636190476
P0AG90	23	13	56.5217391304348	-0.0230708723779992	687.56094
P0AG93	13	9	69.2307692307692	0.233658348825262	1026.23671611111
P0AG99	6	5	83.3333333333333	0.232872007219833	1108.667081
P0AGA2	13	7	53.8461538461538	1.15459433773509	1051.36780925926
P0AGB0	21	12	57.1428571428571	0.0722184075309075	762.412500897436
P0AGB6	22	9	40.9090909090909	-0.129756975051093	782.938605555556
P0AGC3	25	13	52	-0.459358494753892	675.055293095238
P0AGD1	13	8	61.5384615384615	-0.145577596618358	787.602334880952
P0AGD7	24	11	45.8333333333333	0.0243577500930442	834.794881666667
P0AGH3	13	7	53.8461538461538	0.765972250911161	1056.13215638889
P0AGH5	13	7	53.8461538461538	0.344162836305693	1024.2734605
P0AGM5	20	13	65	0.0169124635874519	923.516702380952
P0C066	22	11	50	-0.168308300395257	891.890135277778
P0C0L7	12	7	58.3333333333333	0.375626948215183	922.779740833333
P0C960	20	10	50	-0.184973500184026	783.307897777778
P0CB39	15	9	60	0.177847478766064	789.221976319444
P10121	15	6	40	-0.382159677159677	1158.42014722222
P10346	27	7	25.9259259259259	-0.116922865920562	972.593369166666
P10378	17	12	70.5882352941177	-0.268316221424774	842.514465657895
P10408	26	10	38.4615384615385	-0.168732142857143	835.776196190476
P10441	23	10	43.4782608695652	0.140081614292141	834.764450416666
P10905	10	6	60	0.63689241980317	1091.69815333333
P10906	11	8	72.7272727272727	0.856225950831214	975.4508955
P10907	25	9	36	-0.100906849969457	932.269711527778
P11289	10	5	50	-0.741848484848485	889.624701944444
P11349	26	11	42.3076923076923	-0.511087334382789	818.801978055556
P11350	14	9	64.2857142857143	0.54069510373432	1000.62264611111
P11454	17	14	82.3529411764706	-0.384761804074692	836.049221111111
P12008	23	9	39.1304347826087	-0.229464648202006	814.700833958333
P13518	21	11	52.3809523809524	0.0792225988413672	792.628748076923
P14376	27	9	33.3333333333333	-0.0414960718294052	932.917083833333
P15877	13	6	46.1538461538462	-0.00642276257195618	815.252671190476
P15993	9	5	55.5555555555556	0.353061870340973	1024.83926309524
P16095	16	11	68.75	-0.0732869012707723	937.661971041667
P16676	24	13	54.1666666666667	-0.112059397205835	740.192766388889
P16700	23	14	60.8695652173913	-0.25421564890324	727.044109509804
P17443	22	12	54.5454545454545	0.197715562860912	755.220897941177
P18392	21	12	57.1428571428571	-0.12068512980684	777.632810833333
P18776	17	12	70.5882352941177	-0.289536130901262	720.081395637255
P19318	24	12	50	-0.458944676559121	790.87184703125
P19319	29	10	34.4827586206897	-0.754141658779817	706.367746111111
P21338	29	11	37.9310344827586	-0.319566222644286	699.515459666667
P21345	14	9	64.2857142857143	0.814027898027898	1026.7166277381
P21889	32	12	37.5	-0.104822208987263	694.450266444444
P21893	20	12	60	-0.20125849613941	815.951470147059
P22525	12	8	66.6666666666667	-0.0447966587810338	1061.18066282051
P22731	23	12	52.1739130434783	-0.163130731922399	833.636863111111
P23830	30	13	43.3333333333333	-0.400894060188178	761.913866111111
P23837	18	11	61.1111111111111	0.203200511609602	942.779950666667
P23843	18	12	66.6666666666667	-0.261149396014524	849.521081568628
P23847	24	10	41.6666666666667	-0.396921077552007	839.855106212121
P23865	28	13	46.4285714285714	-0.362892539309543	753.847761960784
P23878	21	10	47.6190476190476	-0.242575263504611	834.840245862745
P23886	20	7	35	0.00317460317460312	644.633825833333
P23894	12	6	50	0.0985800865800866	863.732793333333
P23909	20	14	70	-0.268888661985467	794.563303137255
P23917	20	9	45	-0.21470720961949	856.593850530303
P23930	13	6	46.1538461538462	0.619223722184248	951.806709047619
P24177	11	9	81.8181818181818	-0.192142889789949	961.233931481481
P24205	24	9	37.5	-0.0837804787804788	970.642021488095
P24228	18	10	55.5555555555556	-0.0229816859342031	853.712701025641
P25522	21	12	57.1428571428571	0.0403338930664512	762.328012692308
P25534	13	10	76.9230769230769	0.196360624517601	882.111358325397
P25535	14	13	92.8571428571429	-0.00728600234217342	862.585285261905
P25714	14	10	71.4285714285714	-0.506323773448773	1047.78239988095
P25737	8	3	37.5	0.670641025641025	760.585875
P25746	17	12	70.5882352941177	0.285479334498657	811.158217395834
P26365	22	9	40.9090909090909	0.213698870767902	871.651797222222
P26459	14	5	35.7142857142857	0.664676434676435	1179.68112690476
P26647	21	10	47.6190476190476	0.613457048214943	840.067285119048
P26648	18	11	61.1111111111111	-0.119723171565277	807.176979102564
P27278	22	13	59.0909090909091	-0.0454769658446129	806.154180958333
P27829	18	12	66.6666666666667	0.203427144682659	773.311517
P27896	18	10	55.5555555555556	0.0497374458874457	958.052361960784
P28224	10	7	70	-0.238102730602731	759.733517962963
P28249	21	12	57.1428571428571	-0.255137533137193	718.768379166667
P28306	28	11	39.2857142857143	-0.128049349640259	574.9174525
P28635	20	11	55	0.151960694104657	871.777481282051
P29018	23	10	43.4782608695652	0.2709400339083	699.034711180556
P29217	23	13	56.5217391304348	-0.0242341183720495	789.836521190476
P30138	19	9	47.3684210526316	-0.326497545664212	812.853712666667
P30750	20	11	55	0.184001341795459	865.1124040625
P30844	20	11	55	0.184653704880977	836.605362777778
P30845	16	5	31.25	0.783104684788895	874.970572777778
P30847	24	13	54.1666666666667	-0.0823968079974946	732.272207953704
P30859	22	12	54.5454545454545	-0.294990455146705	840.401996282051
P30864	23	14	60.8695652173913	-0.215036373401035	731.015953472222
P31069	12	10	83.3333333333333	0.987332881145666	1083.44605820513
P31119	24	12	50	0.323132336073513	743.991130294118
P31134	21	10	47.6190476190476	-0.00750688527159121	751.637192083333
P31433	21	12	57.1428571428571	-0.0716600684943077	848.058504039216
P31466	10	5	50	0.667178270812047	964.216047291667
P31545	23	10	43.4782608695652	-0.249046610186672	963.886927722222
P31554	19	10	52.6315789473684	-0.57513786359839	894.111601217949
P31666	22	12	54.5454545454545	-0.0904812362142926	859.694732555555
P31979	26	12	46.1538461538462	-0.27808458354511	704.143787916667
P32129	22	10	45.4545454545455	0.672105311355311	806.172067708334
P32160	19	12	63.1578947368421	-0.238110398860399	758.175421153846
P32166	13	3	23.0769230769231	-0.905345117845118	529.604876666667
P32681	21	10	47.6190476190476	-0.49843350522027	966.475330145833
P33011	22	9	40.9090909090909	0.206645299145299	827.860125
P33136	26	16	61.5384615384615	-0.166551084332334	654.846240701754
P33225	20	11	55	-0.189175597130143	813.609353676471
P33226	23	12	52.1739130434783	-0.600587549705197	745.562107380952
P33232	17	10	58.8235294117647	0.147150777828409	919.44932878125
P33358	21	12	57.1428571428571	-0.188613940765893	844.555460416667
P33360	22	12	54.5454545454545	-0.132293794570969	863.121295268519
P33362	18	13	72.2222222222222	-0.269347864773846	756.344383095238
P33363	23	13	56.5217391304348	-0.0421026936921508	771.671138645833
P33599	21	14	66.6666666666667	-0.299895908921782	754.455815833333
P33602	19	7	36.8421052631579	-0.564277439557221	1004.53543180556
P33607	10	3	30	1.19157635258617	1319.30815125
P33650	18	11	61.1111111111111	0.185952549007332	838.481418589744
P33915	17	9	52.9411764705882	-0.15604616800269	971.099167424242
P33916	21	11	52.3809523809524	0.150911588411588	787.21561127451
P33927	11	8	72.7272727272727	0.707967376373626	1142.23528592593
P33937	26	10	38.4615384615385	-0.0237825673417779	788.53849439394
P33940	20	12	60	-0.228705738705739	848.155582948718
P36548	29	11	37.9310344827586	0.10975530708151	662.343107611111
P36672	15	6	40	0.0530092592592593	731.771823166667
P36879	24	11	45.8333333333333	0.0683627904603136	697.948255
P36929	22	13	59.0909090909091	0.0186197014816924	804.627655392157
P37028	19	13	68.4210526315789	-0.144341593549738	817.2745425
P37177	24	7	29.1666666666667	0.452072927072927	832.007213333333
P37194	12	8	66.6666666666667	-0.188523779461279	888.70763375
P37313	22	12	54.5454545454545	-0.442534164210029	802.040233055556
P37339	23	12	52.1739130434783	-0.0380436896981015	796.946724625
P37340	15	5	33.3333333333333	0.408373684210526	990.80889
P37624	22	11	50	0.279066374801669	852.084611111111
P37636	18	12	66.6666666666667	-0.184860584233156	873.781579102564
P37637	9	5	55.5555555555556	-0.0250250484809309	981.594148
P37641	20	12	60	0.00143385005517354	779.51047997619
P37642	19	10	52.6315789473684	-0.291199792960663	890.89925448718
P37648	19	9	47.3684210526316	-0.213589485049112	962.846033194445
P37649	19	12	63.1578947368421	0.406662657266105	814.824293823529
P37651	24	14	58.3333333333333	-0.172741557734205	774.846135
P37652	15	8	53.3333333333333	-0.0556238755117431	916.341770227273
P37690	28	14	50	-0.470484693877551	712.804992401961
P37691	19	10	52.6315789473684	-0.123539551842183	753.44390727193
P37767	24	12	50	0.128227493197655	817.884290777778
P37908	24	10	41.6666666666667	0.523701224701225	917.176219333333
P38135	17	10	58.8235294117647	0.227297410192147	955.059601369048
P38506	18	11	61.1111111111111	0.096624840337759	813.964734074074
P39176	16	10	62.5	-0.0664445226396126	967.659104861111
P39187	19	7	36.8421052631579	0.106627970028591	779.380473958333
P39285	23	12	52.1739130434783	-0.850501639753398	862.174954230769
P39321	17	14	82.3529411764706	0.0496901961124008	839.416208703704
P39325	24	10	41.6666666666667	0.255858836261777	859.351075972222
P39342	21	13	61.9047619047619	0.220170786463537	817.054121111111
P39836	12	5	41.6666666666667	0.719090909090909	1068.83051509259
P40710	20	11	55	-0.224235071148947	891.164604711111
P40719	22	12	54.5454545454545	-0.22240260531379	842.13840515625
P41052	17	10	58.8235294117647	-0.22993561679231	973.250594305555
P42591	18	10	55.5555555555556	-0.491253154253154	898.475824285714
P42601	12	8	66.6666666666667	0.602478632478632	936.557319318182
P43337	14	9	64.2857142857143	0.112257575757576	752.808137916667
P43341	20	10	50	0.142072871572872	832.902132781574
P43671	24	10	41.6666666666667	-0.200729936729937	856.989025384615
P43674	20	11	55	0.0394664399927558	911.354162440476
P45395	16	10	62.5	0.288600236646383	771.027627604167
P45537	15	11	73.3333333333333	0.312168477898143	816.382931875
P45565	21	9	42.8571428571429	0.0804964891076001	763.151596388889
P45769	21	13	61.9047619047619	-0.256837466203982	816.602595972222
P45800	14	8	57.1428571428571	-0.38558739252123	976.37925575
P46022	23	13	56.5217391304348	0.0692370129870129	779.258628541667
P46118	21	11	52.3809523809524	0.0857810490944462	818.051652395833
P46130	11	6	54.5454545454545	-0.211181732580038	1074.18146666667
P46482	24	11	45.8333333333333	0.0180664703222862	885.508886410256
P46889	10	4	40	-1.00828502415459	901.825983333334
P50456	22	14	63.6363636363636	0.11292872332346	721.966948412699
P51981	19	8	42.1052631578947	-0.0632668067226891	879.356105
P52645	17	9	52.9411764705882	-0.0973943993551837	783.993043939394
P60560	18	9	50	0.0476365486365487	952.468254807692
P60752	17	10	58.8235294117647	0.299253824606766	885.135006944444
P60782	13	6	46.1538461538462	0.27128036437247	821.620986388889
P60785	20	8	40	-0.188769841269841	760.232014
P60869	15	9	60	0.281499278231759	910.618993666667
P60932	11	9	81.8181818181818	0.7340982770937	998.67022022549
P60955	11	11	100	0.388247269865997	1076.99905833333
P61316	17	12	70.5882352941177	-0.477506531723637	789.757062
P61320	24	16	66.6666666666667	-0.830135798637637	657.0099465625
P61889	18	10	55.5555555555556	0.543950292397661	927.59023439394
P62517	24	7	29.1666666666667	-0.844579061289587	682.769291666667
P63183	12	7	58.3333333333333	0.886490444670896	990.384298796296
P63340	13	7	53.8461538461538	0.313035612741337	767.061064166667
P63386	18	10	55.5555555555556	0.416160597572362	896.391482916667
P63389	20	12	60	0.0848027648443249	741.858276296296
P63883	23	13	56.5217391304348	-0.171811564503872	733.0335346875
P64423	19	8	42.1052631578947	-0.429273525698158	961.171266518707
