Entry Name	Total #Tryptic Peptides	# Detectable Tryptic Peptides	Detectable(%)	mean gravy	mean m/z	
DHSA_ECOLI	49	0	0		
DHSA_ECOLI	49	0	0		
DHSA_ECOLI	49	0	0		
DHSA_ECOLI	49	0	0		
DHSA_ECOLI	49	0	0		
DHSB_ECOLI	2	0	0		
DHSB_ECOLI	4	1	25	410.19867	-0.657142857142857
DHSB_ECOLI	5	0	0		
DHSB_ECOLI	6	1	16.6666666666667	463.237795	0.142857142857143
DHSB_ECOLI	8	1	12.5	580.249615	-1.7
DHSB_ECOLI	10	2	20	771.3361	-0.69
DHSB_ECOLI	11	1	9.09090909090909	583.269835	-1.95555555555556
DHSB_ECOLI	13	2	15.3846153846154	710.838585	-0.25
DHSB_ECOLI	13	0	0		
DHSB_ECOLI	15	0	0		
DHSB_ECOLI	16	1	6.25	662.825485	0.475
DHSB_ECOLI	17	1	5.88235294117647	600.80795	1.17692307692308
DHSB_ECOLI	17	0	0		
DHSB_ECOLI	18	1	5.55555555555556	847.9436	0.164705882352941
DHSB_ECOLI	18	0	0		
DHSB_ECOLI	18	0	0		
DHSB_ECOLI	18	0	0		
DHSB_ECOLI	18	0	0		
DHSB_ECOLI	18	0	0		
DHSB_ECOLI	20	1	5	689.785185	-0.564285714285714
DHSB_ECOLI	20	0	0		
DHSB_ECOLI	20	0	0		
DHSB_ECOLI	20	0	0		
DHSB_ECOLI	20	0	0		
DHSB_ECOLI	20	0	0		
DHSB_ECOLI	20	0	0		
DHSB_ECOLI	21	1	4.76190476190476	591.501066666667	0.653846153846154
DHSB_ECOLI	22	1	4.54545454545455	623.84602	1.00833333333333
DHSB_ECOLI	22	0	0		
DHSB_ECOLI	22	0	0		
DHSB_ECOLI	22	0	0		
DHSB_ECOLI	22	0	0		
YBGC_ECOLI	1	0	0		
YBGC_ECOLI	3	0	0		
YBGC_ECOLI	4	1	25	503.76471	0.0222222222222221
YBGC_ECOLI	5	1	20	1247.16233	0.7
YBGC_ECOLI	6	0	0		
SYDP_ECOLI	1	1	100	811.391725	-0.569230769230769
SYDP_ECOLI	2	1	50	615.756120833333	-0.130769230769231
SYDP_ECOLI	4	1	25	1522.777395	0.667857142857143
SYDP_ECOLI	5	1	20	552.268965	-0.2
SYDP_ECOLI	6	1	16.6666666666667	842.133483333333	0.277777777777778
SYDP_ECOLI	6	0	0		
SYDP_ECOLI	6	0	0		
SYDP_ECOLI	7	0	0		
SYDP_ECOLI	7	0	0		
SYDP_ECOLI	7	0	0		
SYDP_ECOLI	7	0	0		
SYDP_ECOLI	8	0	0		
RBSA_ECOLI	1	1	100	473.238325	-0.8125
RBSA_ECOLI	2	1	50	408.721975	0.0999999999999999
RBSA_ECOLI	3	1	33.3333333333333	491.2344	-0.4875
RBSA_ECOLI	4	0	0		
RBSA_ECOLI	5	1	20	589.256595	-1.62
RBSA_ECOLI	6	0	0		
RBSA_ECOLI	6	0	0		
RBSA_ECOLI	7	1	14.2857142857143	837.44937	0.626666666666667
RBSA_ECOLI	8	1	12.5	604.848765	0.572727272727272
RBSA_ECOLI	9	1	11.1111111111111	961.45578	-0.611764705882353
RBSA_ECOLI	10	1	10	1195.60686	0.319047619047619
PT1P_ECOLI	2	2	100	653.0924225	-0.146153846153846
PT1P_ECOLI	3	1	33.3333333333333	695.82876	-0.8
PT1P_ECOLI	5	1	20	812.8992125	-0.0117647058823531
PT1P_ECOLI	6	1	16.6666666666667	625.87786	0.781818181818182
PT1P_ECOLI	8	2	25	733.13335	-0.06875
PT1P_ECOLI	9	1	11.1111111111111	1100.573675	0.315
PT1P_ECOLI	10	1	10	607.817665	-0.1
PT1P_ECOLI	11	1	9.09090909090909	841.97268	0.521428571428571
PT1P_ECOLI	12	1	8.33333333333333	822.946655	0.95
YBHO_ECOLI	1	1	100	436.212305	-0.9125
YBHO_ECOLI	2	1	50	526.75688	-0.266666666666667
YBHO_ECOLI	3	1	33.3333333333333	739.90067	0.369230769230769
YBHO_ECOLI	4	1	25	1318.677185	-0.104166666666667
YBHO_ECOLI	6	2	33.3333333333333	742.1059025	-1.00529411764706
YBHF_ECOLI	1	1	100	689.867155	0.4
YBHF_ECOLI	2	1	50	457.709595	-1.375
YBHF_ECOLI	3	1	33.3333333333333	838.95976	0.54375
YBHF_ECOLI	4	1	25	473.73764	-0.0555555555555556
YBHF_ECOLI	5	1	20	440.710555	0.2125
YBHF_ECOLI	6	1	16.6666666666667	522.26434	0.688888888888889
YBHF_ECOLI	8	1	12.5	635.821895	-0.266666666666667
YBHF_ECOLI	9	1	11.1111111111111	664.34912	0.157142857142857
YBHF_ECOLI	10	1	10	708.35884	0.0769230769230768
YBHF_ECOLI	11	1	9.09090909090909	599.8239	0.783333333333334
YBHF_ECOLI	13	1	7.69230769230769	660.335070833333	0.00666666666666661
YBHF_ECOLI	14	1	7.14285714285714	1280.30675333333	0.218421052631579
GLNQ_ECOLI	3	0	0		
GLNQ_ECOLI	7	1	14.2857142857143	647.84896	-0.0916666666666666
GLNQ_ECOLI	7	0	0		
GLNQ_ECOLI	9	1	11.1111111111111	1115.528975	0.3
GLNQ_ECOLI	12	1	8.33333333333333	800.42268	0.293333333333333
GLNQ_ECOLI	14	1	7.14285714285714	931.93204	-0.2125
GLNQ_ECOLI	14	0	0		
GLNQ_ECOLI	16	1	6.25	611.643319444444	-1.64
GLNQ_ECOLI	17	0	0		
GLNQ_ECOLI	19	0	0		
GLNQ_ECOLI	20	0	0		
GLNQ_ECOLI	21	1	4.76190476190476	549.777815	0.011111111111111
GLNQ_ECOLI	22	0	0		
GLNQ_ECOLI	23	0	0		
GLNQ_ECOLI	23	0	0		
GLNQ_ECOLI	23	0	0		
GLNQ_ECOLI	23	0	0		
GLNQ_ECOLI	23	0	0		
GLNQ_ECOLI	23	0	0		
GLNQ_ECOLI	23	0	0		
GLNQ_ECOLI	23	0	0		
GLNQ_ECOLI	23	0	0		
YBIT_ECOLI	1	1	100	513.796	0.772727272727273
YBIT_ECOLI	2	1	50	572.742155	-1.99
YBIT_ECOLI	3	0	0		
YBIT_ECOLI	4	1	25	496.740695	-0.433333333333333
YBIT_ECOLI	4	0	0		
YBIT_ECOLI	6	1	16.6666666666667	1180.59860416667	0.114814814814815
YBIT_ECOLI	7	1	14.2857142857143	484.769455	-0.125
YBIT_ECOLI	9	1	11.1111111111111	538.78002	-0.0333333333333336
YBIT_ECOLI	11	1	9.09090909090909	714.367715	-0.214285714285714
YBIT_ECOLI	13	1	7.69230769230769	517.76216	-0.090909090909091
YBIT_ECOLI	14	1	7.14285714285714	673.85204	0.191666666666667
YBIT_ECOLI	15	1	6.66666666666667	620.346055	0.0999999999999999
YBIT_ECOLI	17	0	0		
YBIT_ECOLI	17	0	0		
YBIT_ECOLI	17	0	0		
YBIT_ECOLI	17	0	0		
YBIT_ECOLI	18	0	0		
YBIT_ECOLI	18	0	0		
YBIT_ECOLI	19	1	5.26315789473684	536.282925	-0.19
YBIT_ECOLI	21	0	0		
YBIT_ECOLI	22	1	4.54545454545455	794.8628	-0.538461538461539
YBIT_ECOLI	22	0	0		
YBIT_ECOLI	22	0	0		
YBIT_ECOLI	23	1	4.34782608695652	1610.356235	0.410344827586207
YBIT_ECOLI	24	1	4.16666666666667	673.764775	-1.14166666666667
YBIT_ECOLI	25	1	4	1054.032175	-0.375
YBIT_ECOLI	25	0	0		
YBIT_ECOLI	25	0	0		
YBIT_ECOLI	25	0	0		
YBIT_ECOLI	26	1	3.84615384615385	974.425975	-0.841176470588235
GSIA_ECOLI	2	0	0		
GSIA_ECOLI	3	1	33.3333333333333	481.751605	-0.3375
GSIA_ECOLI	4	1	25	610.84876	0.783333333333333
GSIA_ECOLI	5	1	20	454.7407	-1.4125
GSIA_ECOLI	6	1	16.6666666666667	607.372741666667	-1.21666666666667
GSIA_ECOLI	7	1	14.2857142857143	442.748325	0.671428571428571
GSIA_ECOLI	8	1	12.5	541.790915	0.22
GSIA_ECOLI	9	1	11.1111111111111	1082.0291	0.00952380952380943
GSIA_ECOLI	10	1	10	480.26603	1.25555555555556
GSIA_ECOLI	11	1	9.09090909090909	1640.783225	0.213333333333333
GSIA_ECOLI	12	1	8.33333333333333	521.121545833333	0.190909090909091
GSIA_ECOLI	13	1	7.69230769230769	640.86864	1.17692307692308
GSIA_ECOLI	14	1	7.14285714285714	808.38612	-0.592857142857143
GSIA_ECOLI	14	0	0		
GSIA_ECOLI	15	1	6.66666666666667	822.915895	-0.28
GSIA_ECOLI	16	1	6.25	686.34573	0.0923076923076923
GSIA_ECOLI	17	1	5.88235294117647	651.82568	-0.0357142857142858
GSIA_ECOLI	18	1	5.55555555555556	961.96304	-0.44375
UBIH_ECOLI	1	1	100	448.256315	0.825
UBIH_ECOLI	2	1	50	546.26233	-0.577777777777778
UBIH_ECOLI	3	1	33.3333333333333	816.4673833	-0.222222222222222
UBIH_ECOLI	4	1	25	495.269625	0.255555555555555
UBIH_ECOLI	5	1	20	400.71957	0.471428571428571
UBIH_ECOLI	6	1	16.6666666666667	1026.78762083333	0.3375
UBIH_ECOLI	7	1	14.2857142857143	692.867165	0.785714285714286
POTG_ECOLI	1	1	100	489.244475	-1.56666666666667
ARTP_ECOLI	2	2	100	1195.68072277778	0.372903225806452
ARTP_ECOLI	4	0	0		
ARTP_ECOLI	6	0	0		
ARTP_ECOLI	8	0	0		
ARTP_ECOLI	9	1	11.1111111111111	675.324595833333	-0.326666666666667
ARTP_ECOLI	10	1	10	576.122883333333	-1.25833333333333
ARTP_ECOLI	12	1	8.33333333333333	541.800235	0.488888888888889
ARTP_ECOLI	13	0	0		
ARTP_ECOLI	14	1	7.14285714285714	438.727595	-1.68571428571429
ARTP_ECOLI	14	0	0		
ARTP_ECOLI	15	1	6.66666666666667	1332.32487083333	-0.174074074074074
ARTP_ECOLI	15	0	0		
ARTP_ECOLI	15	0	0		
ARTP_ECOLI	16	1	6.25	1261.81152916667	-0.381481481481481
ARTP_ECOLI	17	0	0		
ARTP_ECOLI	18	1	5.55555555555556	1386.68681666667	0.2875
ARTP_ECOLI	18	0	0		
ARTP_ECOLI	18	0	0		
ARTP_ECOLI	18	0	0		
ARTP_ECOLI	18	0	0		
ARTP_ECOLI	18	0	0		
POXB_ECOLI	1	1	100	492.747475	0.6625
POXB_ECOLI	3	2	66.6666666666667	691.135355	0.5375
POXB_ECOLI	4	1	25	585.798935	-1.06363636363636
POXB_ECOLI	5	1	20	455.71415	-0.575
POXB_ECOLI	7	1	14.2857142857143	486.25109	-0.0555555555555556
POXB_ECOLI	8	1	12.5	401.71415	0.0624999999999999
POXB_ECOLI	8	0	0		
POXB_ECOLI	10	1	10	481.764175	0.522222222222222
POXB_ECOLI	10	0	0		
POXB_ECOLI	11	1	9.09090909090909	558.265265	-0.77
POXB_ECOLI	12	1	8.33333333333333	951.46648	-0.2
YBJX_ECOLI	2	0	0		
YBJX_ECOLI	3	1	33.3333333333333	429.727255	0.1125
YBJX_ECOLI	4	1	25	560.789865	0.5
YBJX_ECOLI	5	1	20	971.941895	-0.10625
YBJX_ECOLI	6	1	16.6666666666667	838.357708333333	-0.0294117647058824
YBJX_ECOLI	6	0	0		
YBJX_ECOLI	6	0	0		
YBJX_ECOLI	7	1	14.2857142857143	587.407741666667	-0.366666666666667
YBJX_ECOLI	7	0	0		
YBJX_ECOLI	8	1	12.5	675.334115	1.075
YBJX_ECOLI	9	1	11.1111111111111	1027.539115	0.557894736842105
AMPN_ECOLI	2	0	0		
AMPN_ECOLI	3	1	33.3333333333333	469.727785	-0.8875
AMPN_ECOLI	3	0	0		
AMPN_ECOLI	6	1	16.6666666666667	589.79654	-0.52
AMPN_ECOLI	7	1	14.2857142857143	528.249085	-1.54
AMPN_ECOLI	8	1	12.5	1130.12525	0.207692307692308
AMPN_ECOLI	10	2	20	827.66802	0.208373205741627
AMPN_ECOLI	11	1	9.09090909090909	426.26635	1
AMPN_ECOLI	13	1	7.69230769230769	826.249820833333	-0.488235294117647
AMPN_ECOLI	14	1	7.14285714285714	445.73542	-0.125
AMPN_ECOLI	16	1	6.25	461.214515	-1.14285714285714
AMPN_ECOLI	18	1	5.55555555555556	739.38317	0.223076923076923
AMPN_ECOLI	19	0	0		
AMPN_ECOLI	19	0	0		
AMPN_ECOLI	20	1	5	721.871290833334	-0.383333333333333
AMPN_ECOLI	22	1	4.54545454545455	668.320235	-0.783333333333333
AMPN_ECOLI	23	1	4.34782608695652	1060.66233722222	-0.481481481481481
AMPN_ECOLI	23	0	0		
AMPN_ECOLI	24	1	4.16666666666667	535.76015	-0.95
AMPN_ECOLI	25	1	4	526.230185	-1.18888888888889
AMPN_ECOLI	26	1	3.84615384615385	1741.80901	-0.0424242424242426
AMPN_ECOLI	27	0	0		
AMPN_ECOLI	28	1	3.57142857142857	727.4685875	0.8125
SSUB_ECOLI	1	1	100	506.277975	0.53
PYRD_ECOLI	2	1	50	549.296365	0.27
PYRD_ECOLI	4	2	50	535.59967	-0.629444444444444
PYRD_ECOLI	5	1	20	487.22892	0.0285714285714285
PYRD_ECOLI	6	1	16.6666666666667	601.327665	0.518181818181818
PYRD_ECOLI	8	2	25	612.600215	0.6125
PYRD_ECOLI	10	1	10	881.46234	0.14375
PYRD_ECOLI	10	0	0		
PYRD_ECOLI	13	1	7.69230769230769	891.988325	1.25882352941176
PYRD_ECOLI	14	1	7.14285714285714	880.93069	-0.05
PYRD_ECOLI	16	2	12.5	804.576572222222	-0.0826315789473685
PYRD_ECOLI	16	0	0		
PYRD_ECOLI	16	0	0		
PYRD_ECOLI	17	1	5.88235294117647	702.433883333333	-0.8
PYRD_ECOLI	17	0	0		
PYRD_ECOLI	17	0	0		
PYRD_ECOLI	17	0	0		
PYRD_ECOLI	17	0	0		
PYRD_ECOLI	17	0	0		
PYRD_ECOLI	17	0	0		
PYRD_ECOLI	18	1	5.55555555555556	564.8788125	0.169230769230769
PYRD_ECOLI	18	0	0		
UUP_ECOLI	1	0	0		
UUP_ECOLI	3	0	0		
UUP_ECOLI	4	1	25	515.742585	-0.766666666666667
UUP_ECOLI	5	0	0		
UUP_ECOLI	7	0	0		
UUP_ECOLI	9	0	0		
UUP_ECOLI	10	1	10	520.776755	0.627272727272727
UUP_ECOLI	11	1	9.09090909090909	426.217395	-2.05714285714286
UUP_ECOLI	12	1	8.33333333333333	474.211455	-0.9875
UUP_ECOLI	13	1	7.69230769230769	518.23103	-0.955555555555555
UUP_ECOLI	14	1	7.14285714285714	1244.076975	-0.4
UUP_ECOLI	15	1	6.66666666666667	665.867155	0.636363636363636
UUP_ECOLI	16	1	6.25	571.29891	-0.177777777777778
UUP_ECOLI	18	1	5.55555555555556	581.29383	-0.98
UUP_ECOLI	18	0	0		
UUP_ECOLI	19	1	5.26315789473684	643.82497	-0.125
UUP_ECOLI	20	0	0		
UUP_ECOLI	21	1	4.76190476190476	618.544788333333	0.0428571428571427
UUP_ECOLI	22	1	4.54545454545455	1464.64120541667	0.0795454545454545
YGHU_ECOLI	1	1	100	997.9534	-0.610526315789474
PLSC_ECOLI	1	0	0		
PLSC_ECOLI	3	1	33.3333333333333	1010.11370833333	0.884
PLSC_ECOLI	4	1	25	592.387895833333	0.0692307692307692
PLSC_ECOLI	5	1	20	428.76344	1.2625
PLSC_ECOLI	6	1	16.6666666666667	1353.97743333333	-0.371052631578947
PLSC_ECOLI	7	1	14.2857142857143	524.413483333333	0.0999999999999998
PLSC_ECOLI	9	0	0		
PLSC_ECOLI	10	0	0		
PLSC_ECOLI	10	0	0		
PLSC_ECOLI	12	1	8.33333333333333	967.1811375	0.366666666666666
PLSC_ECOLI	13	0	0		
PLSC_ECOLI	14	1	7.14285714285714	667.82698	0.118181818181818
PARC_ECOLI	3	1	33.3333333333333	407.20395	-0.742857142857143
PARC_ECOLI	4	1	25	1014.70642083333	0.0391304347826086
PARC_ECOLI	5	0	0		
PARC_ECOLI	7	0	0		
PARC_ECOLI	8	1	12.5	577.354304166667	-1.575
PARC_ECOLI	11	2	18.1818181818182	536.76236	-1.21988636363636
PARC_ECOLI	13	0	0		
PARC_ECOLI	13	0	0		
PARC_ECOLI	14	1	7.14285714285714	505.780355	-1.6125
PARC_ECOLI	16	0	0		
PARC_ECOLI	16	0	0		
PARC_ECOLI	16	0	0		
PARC_ECOLI	18	1	5.55555555555556	877.4856625	-0.283333333333333
PARC_ECOLI	19	0	0		
PARC_ECOLI	20	1	5	442.722505	-1.17777777777778
PARC_ECOLI	21	1	4.76190476190476	608.1759125	-1.36153846153846
PARC_ECOLI	23	1	4.34782608695652	752.055229166667	0.227777777777778
PARC_ECOLI	23	0	0		
PARC_ECOLI	23	0	0		
PARC_ECOLI	24	1	4.16666666666667	576.817465	0.454545454545455
PARC_ECOLI	25	0	0		
PARC_ECOLI	26	0	0		
PARC_ECOLI	26	0	0		
PARC_ECOLI	27	1	3.7037037037037	830.9385	0.173333333333333
PARC_ECOLI	28	1	3.57142857142857	541.08955	-0.933333333333333
PARC_ECOLI	29	1	3.44827586206897	1393.703605	-0.264
PARC_ECOLI	30	1	3.33333333333333	1121.77331666667	-0.0136363636363638
PARC_ECOLI	31	1	3.2258064516129	629.106725	0.107142857142857
PARC_ECOLI	32	0	0		
PARC_ECOLI	32	0	0		
PARC_ECOLI	33	1	3.03030303030303	732.90172	0.335714285714286
PARC_ECOLI	35	2	5.71428571428571	701.85605	-0.0884615384615385
PARC_ECOLI	35	0	0		
PARC_ECOLI	35	0	0		
PARC_ECOLI	36	1	2.77777777777778	802.41002	0.464285714285714
PARC_ECOLI	37	1	2.7027027027027	1410.31995833333	0.5625
PARC_ECOLI	38	1	2.63157894736842	1131.035355	0.790476190476191
PARC_ECOLI	39	1	2.56410256410256	578.80605	0.3
PARC_ECOLI	40	0	0		
PARC_ECOLI	40	0	0		
PARC_ECOLI	41	1	2.4390243902439	1553.251445	-0.489285714285714
PARC_ECOLI	41	0	0		
PARC_ECOLI	41	0	0		
PARC_ECOLI	41	0	0		
PARC_ECOLI	42	1	2.38095238095238	782.90087	0.626666666666666
PARC_ECOLI	42	0	0		
RIBB_ECOLI	1	1	100	435.73849	0.233333333333333
MBHL_ECOLI	1	1	100	577.84349	0.78
MBHL_ECOLI	2	1	50	466.230495	-0.255555555555556
PUTA_ECOLI	3	0	0		
PUTA_ECOLI	4	1	25	506.9357625	-0.836363636363636
PUTA_ECOLI	5	0	0		
PUTA_ECOLI	7	1	14.2857142857143	446.75087	-0.285714285714286
PUTA_ECOLI	8	1	12.5	410.21686	0.457142857142857
PUTA_ECOLI	9	1	11.1111111111111	583.333285	0.272727272727273
PUTA_ECOLI	10	1	10	705.822208333333	0.46875
PUTA_ECOLI	11	1	9.09090909090909	460.243075	-0.125
PUTA_ECOLI	12	1	8.33333333333333	728.87537	0.0142857142857143
PUTA_ECOLI	14	1	7.14285714285714	1060.0233	0.2
PUTA_ECOLI	15	1	6.66666666666667	1017.9859125	-0.35
PUTA_ECOLI	16	1	6.25	797.9358875	0.629411764705882
PUTA_ECOLI	17	1	5.88235294117647	464.243605	0.0444444444444443
PUTA_ECOLI	18	1	5.55555555555556	999.542625	0.916666666666667
PUTA_ECOLI	19	1	5.26315789473684	553.28072	0.21
PUTA_ECOLI	20	1	5	609.312545	0.516666666666667
PUTA_ECOLI	21	1	4.76190476190476	514.767445	-0.455555555555555
PUTA_ECOLI	22	1	4.54545454545455	417.72231	0.65
PUTA_ECOLI	23	1	4.34782608695652	687.825685	-1.05833333333333
PUTA_ECOLI	24	1	4.16666666666667	566.301115	0.109090909090909
PUTA_ECOLI	25	1	4	546.942895833333	-0.35
PUTA_ECOLI	26	1	3.84615384615385	451.2269	1.07777777777778
PUTA_ECOLI	27	1	3.7037037037037	716.857855	-0.307692307692308
PUTA_ECOLI	28	1	3.57142857142857	665.81628	0.566666666666667
PUTA_ECOLI	29	1	3.44827586206897	626.155645833333	-1.17142857142857
PUTA_ECOLI	30	1	3.33333333333333	587.765908333333	-1.16923076923077
PUTA_ECOLI	31	1	3.2258064516129	801.926885	0.985714285714286
PUTA_ECOLI	32	1	3.125	940.058025	-0.0238095238095239
PUTA_ECOLI	33	1	3.03030303030303	757.42811	0.686666666666667
PUTA_ECOLI	34	1	2.94117647058824	954.001965	0.616666666666667
PUTA_ECOLI	35	1	2.85714285714286	1097.573335	0.338095238095238
PUTA_ECOLI	36	1	2.77777777777778	799.364655	-0.642857142857143
PUTA_ECOLI	37	1	2.7027027027027	1078.53911	0.226086956521739
PUTA_ECOLI	38	1	2.63157894736842	854.43561	0.45625
PUTA_ECOLI	39	1	2.56410256410256	504.26434	-0.0111111111111112
PUTA_ECOLI	40	1	2.5	1319.146055	-0.320833333333333
PUTA_ECOLI	40	0	0		
RNE_ECOLI	2	1	50	400.693755	-2.04285714285714
RNE_ECOLI	3	0	0		
RNE_ECOLI	5	0	0		
RNE_ECOLI	6	0	0		
RNE_ECOLI	7	1	14.2857142857143	1189.75100416667	-0.329166666666667
RNE_ECOLI	9	1	11.1111111111111	898.480005	0.658823529411765
RNE_ECOLI	11	0	0		
RNE_ECOLI	12	1	8.33333333333333	1026.37097083333	-0.059090909090909
RNE_ECOLI	13	0	0		
RNE_ECOLI	15	0	0		
RNE_ECOLI	16	1	6.25	732.353225	-0.653846153846154
RNE_ECOLI	18	0	0		
RNE_ECOLI	19	1	5.26315789473684	425.25157	-1.04285714285714
RNE_ECOLI	21	2	9.52380952380952	665.347081857143	-0.95388198757764
RNE_ECOLI	21	0	0		
RNE_ECOLI	21	0	0		
RNE_ECOLI	23	0	0		
RNE_ECOLI	25	1	4	672.712368611111	-1.1375
RNE_ECOLI	26	1	3.84615384615385	479.7409	-1.275
RNE_ECOLI	27	1	3.7037037037037	522.236515	-2.18888888888889
RNE_ECOLI	28	1	3.57142857142857	471.75601	-0.0624999999999999
RNE_ECOLI	29	1	3.44827586206897	479.746515	-0.0777777777777778
RNE_ECOLI	30	0	0		
RNE_ECOLI	31	1	3.2258064516129	628.32532	-0.4
RNE_ECOLI	32	1	3.125	772.895091666667	-1.16
RNE_ECOLI	36	2	5.55555555555556	644.0765725	0.0334821428571428
RNE_ECOLI	37	0	0		
RNE_ECOLI	39	1	2.56410256410256	1202.63355	0.617391304347826
RNE_ECOLI	39	0	0		
RNE_ECOLI	42	1	2.38095238095238	1123.540475	-0.0545454545454546
RNE_ECOLI	43	0	0		
RNE_ECOLI	44	1	2.27272727272727	476.26742	0.0875
RNE_ECOLI	44	0	0		
RNE_ECOLI	44	0	0		
RNE_ECOLI	46	1	2.17391304347826	936.495655	0.947058823529412
RNE_ECOLI	47	1	2.12765957446809	684.4888625	-1.18571428571429
RNE_ECOLI	47	0	0		
RNE_ECOLI	47	0	0		
RNE_ECOLI	48	1	2.08333333333333	428.23304	0.2625
RNE_ECOLI	49	1	2.04081632653061	806.428328333333	-0.0800000000000001
RNE_ECOLI	49	0	0		
RNE_ECOLI	50	0	0		
RNE_ECOLI	52	1	1.92307692307692	1199.621885	0.404166666666667
RNE_ECOLI	53	1	1.88679245283019	579.7738	-1.98
RNE_ECOLI	53	0	0		
RNE_ECOLI	54	0	0		
RNE_ECOLI	54	0	0		
RNE_ECOLI	55	1	1.81818181818182	722.36192	-0.575
RNE_ECOLI	58	1	1.72413793103448	1209.083465	-1.05454545454545
RNE_ECOLI	58	0	0		
RNE_ECOLI	58	0	0		
RNE_ECOLI	58	0	0		
RNE_ECOLI	60	1	1.66666666666667	676.8517	-0.508333333333333
RNE_ECOLI	61	1	1.63934426229508	1688.34659	0.0406249999999999
RNE_ECOLI	62	1	1.61290322580645	475.737105	0.3875
RNE_ECOLI	62	0	0		
RNE_ECOLI	62	0	0		
RNE_ECOLI	63	0	0		
RNE_ECOLI	64	1	1.5625	1008.45651	-1.58823529411765
RNE_ECOLI	65	1	1.53846153846154	622.82295	-0.136363636363636
RNE_ECOLI	65	0	0		
RNE_ECOLI	65	0	0		
RNE_ECOLI	67	1	1.49253731343284	792.4693625	-1.22222222222222
RNE_ECOLI	67	0	0		
RNE_ECOLI	68	1	1.47058823529412	776.3995525	-0.266666666666667
RNE_ECOLI	68	0	0		
RNE_ECOLI	68	0	0		
RNE_ECOLI	68	0	0		
RNE_ECOLI	68	0	0		
RNE_ECOLI	68	0	0		
RNE_ECOLI	68	0	0		
RNE_ECOLI	70	1	1.42857142857143	1117.50926	-0.566666666666667
RNE_ECOLI	71	1	1.40845070422535	579.497511666667	-0.46
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	71	0	0		
RNE_ECOLI	72	1	1.38888888888889	1622.33678	0.0121212121212121
RNE_ECOLI	72	0	0		
RNE_ECOLI	72	0	0		
RNE_ECOLI	72	0	0		
RNE_ECOLI	73	1	1.36986301369863	710.84167	-0.291666666666667
RNE_ECOLI	74	1	1.35135135135135	635.7456375	-0.535714285714286
RNE_ECOLI	75	1	1.33333333333333	647.8202	-0.8
RNE_ECOLI	75	0	0		
RNE_ECOLI	76	1	1.31578947368421	801.9288	-0.0294117647058824
RNE_ECOLI	76	0	0		
RNE_ECOLI	76	0	0		
RNE_ECOLI	76	0	0		
RNE_ECOLI	76	0	0		
RNE_ECOLI	76	0	0		
RNE_ECOLI	77	1	1.2987012987013	827.870291666667	-0.788235294117647
RNE_ECOLI	78	0	0		
RNE_ECOLI	78	0	0		
RNE_ECOLI	78	0	0		
RNE_ECOLI	78	0	0		
RNE_ECOLI	78	0	0		
RNE_ECOLI	78	0	0		
RNE_ECOLI	78	0	0		
RNE_ECOLI	78	0	0		
RNE_ECOLI	78	0	0		
ACP_ECOLI	2	0	0		
ACP_ECOLI	3	1	33.3333333333333	432.195275	-0.942857142857143
ACP_ECOLI	4	1	25	477.77982	0.588888888888889
ACP_ECOLI	4	0	0		
ACP_ECOLI	4	0	0		
ACP_ECOLI	4	0	0		
ACP_ECOLI	5	1	20	856.929005	0.175
MLAB_ECOLI	1	1	100	488.245295	0.6
MLAB_ECOLI	2	1	50	634.848765	0.127272727272727
MLAF_ECOLI	2	0	0		
MLAF_ECOLI	4	0	0		
MLAF_ECOLI	6	1	16.6666666666667	688.35082	0.641666666666667
MLAF_ECOLI	7	1	14.2857142857143	726.6212625	-0.376470588235294
MLAF_ECOLI	8	1	12.5	765.386235	0.0642857142857143
MLAF_ECOLI	8	0	0		
MLAF_ECOLI	10	1	10	623.794825	0.0999999999999999
MLAF_ECOLI	11	0	0		
MLAF_ECOLI	11	0	0		
MLAF_ECOLI	12	1	8.33333333333333	737.33113	-0.457142857142857
MLAF_ECOLI	13	1	7.69230769230769	571.810795	0.75
MLAF_ECOLI	14	1	7.14285714285714	1433.16932	0.396
MLAF_ECOLI	15	1	6.66666666666667	1103.879775	-0.016
MLAF_ECOLI	16	1	6.25	1112.12255291667	0.813888888888889
MLAF_ECOLI	17	0	0		
MLAF_ECOLI	17	0	0		
MLAF_ECOLI	17	0	0		
MLAF_ECOLI	17	0	0		
MLAF_ECOLI	18	1	5.55555555555556	1528.785015	0.689285714285714
MLAF_ECOLI	19	1	5.26315789473684	695.821575	-0.125
MLAF_ECOLI	19	0	0		
MLAF_ECOLI	19	0	0		
MLAF_ECOLI	19	0	0		
KDSC_ECOLI	1	1	100	719.582820833333	1.07647058823529
KDSC_ECOLI	2	1	50	780.403775	0.9
LPTB_ECOLI	1	0	0		
LPTB_ECOLI	3	1	33.3333333333333	466.20468	-1.7125
LPTB_ECOLI	5	2	40	568.452251111111	0.00624999999999998
LPTB_ECOLI	7	2	28.5714285714286	631.330849375	-0.8875
LPTB_ECOLI	8	0	0		
