Merge ID	Thein_bl21	OurStudy_Feb2011_Common	# Studies	TableS4_BL21_DE3_ProteomeV8_BasicProteome Duplicates
C6EEP7_ECOBD	0	0	0	F1
C6EDA7_ECOBD	0	0	0	B
C6EB35_ECOBD	0	0	0	B
C6EGT1_ECOBD	0	0	0	B
C6EF98_ECOBD	0	0	0	G
C6EF97_ECOBD	0	0	0	B
C6EF96_ECOBD	0	0	0	B
C6EF95_ECOBD	0	0	0	F1
C6EF94_ECOBD	0	0	0	F1
C6EFK9_ECOBD	0	0	0	B
C6EDB0_ECOBD	0	0	0	E
C6EKN4_ECOBD	1	0	1	I
C6ECP9_ECOBD	0	0	0	I
C6EJC5_ECOBD	1	0	1	I
C6EA92_ECOBD	1	0	1	I
C6EH62_ECOBD	0	0	0	I
C6ED55_ECOBD	0	0	0	G
C6ED54_ECOBD	0	0	0	G
C6ED53_ECOBD	0	0	0	G
C6ED52_ECOBD	0	0	0	B
C6ED51_ECOBD	0	0	0	B
C6ED50_ECOBD	0	0	0	B
C6ED49_ECOBD	0	0	0	I
C6EC18_ECOBD	0	0	0	B
C6E9R4_ECOBD	1	0	1	B
C6E9R5_ECOBD	1	0	1	F1
C6E9R6_ECOBD	1	0	1	F1
C6E9R7_ECOBD	1	0	1	F1
C6E9R8_ECOBD	1	0	1	F1
C6E9R9_ECOBD	1	0	1	F1
C6E9S0_ECOBD	1	0	1	B
C6E9S1_ECOBD	1	0	1	F1
C6E9S2_ECOBD	0	0	0	B
C6E9S3_ECOBD	0	0	0	B
C6E9S4_ECOBD	0	0	0	B
C6E9S5_ECOBD	1	0	1	B
C6E9S6_ECOBD	1	0	1	B
C6EL76_ECOBD	1	0	1	B
C6EAF2_ECOBD	0	0	0	B
C6EAU3_ECOBD	1	0	1	B
C6EAU2_ECOBD	1	0	1	F1
C6EI25_ECOBD	1	0	1	H
C6EI53_ECOBD	1	0	1	H
C6EFR3_ECOBD	0	0	0	H
C6EF26_ECOBD	0	0	0	H
C6EEW8_ECOBD	1	0	1	H
C6EFY0_ECOBD	1	0	1	H
C6EIW8_ECOBD	1	0	1	H
C6EBL1_ECOBD	1	0	1	B
C6EHG5_ECOBD	0	0	0	B
C6EET8_ECOBD	0	0	0	G
C6EHG4_ECOBD	1	0	1	G
C6EHG3_ECOBD	1	0	1	B
C6EGM4_ECOBD	0	0	0	G
C6EGM3_ECOBD	0	0	0	B
C6EFZ1_ECOBD	0	0	0	B
C6EFZ0_ECOBD	0	0	0	F1
C6EFY9_ECOBD	1	0	1	F1
C6EFV1_ECOBD	0	0	0	I
C6ECL9_ECOBD	1	0	1	I
C6EAI0_ECOBD	0	0	0	G
C6EBJ6_ECOBD	0	0	0	G
C6EG98_ECOBD	1	0	1	B
C6EF90_ECOBD	1	0	1	H
C6EJJ6_ECOBD	1	0	1	I
C6EL44_ECOBD	0	0	0	G
C6EGK2_ECOBD	0	0	0	B
C6EHX4_ECOBD	1	0	1	F1
C6EHS3_ECOBD	0	0	0	G
C6EK58_ECOBD	1	0	1	B
C6EAH7_ECOBD	1	0	1	G
C6EFI0_ECOBD	1	0	1	B
C6EAD5_ECOBD	1	0	1	B
C6EKJ0_ECOBD	0	0	0	B
C6EAE1_ECOBD	1	0	1	B
C6EKL8_ECOBD	0	0	0	B
C6EHI3_ECOBD	0	0	0	H
C6EHI4_ECOBD	0	0	0	I
C6EHI5_ECOBD	0	0	0	B
C6EHI6_ECOBD	0	0	0	B
C6ELG6_ECOBD	0	0	0	B
C6EFV6_ECOBD	0	0	0	B
C6EBF0_ECOBD	1	0	1	B
C6EKC5_ECOBD	0	0	0	B
C6ED18_ECOBD	0	0	0	F1
C6ED19_ECOBD	0	0	0	G
C6ED20_ECOBD	0	0	0	B
C6ED26_ECOBD	0	0	0	F1
C6ED27_ECOBD	0	0	0	F1
C6ED31_ECOBD	0	0	0	G
C6EA44_ECOBD	1	0	1	H
C6EGW2_ECOBD	0	0	0	B
C6ELI4_ECOBD	0	0	0	B
C6EG79_ECOBD	0	0	0	F1
C6ECT5_ECOBD	0	0	0	B
C6EGE4_ECOBD	0	0	0	B
C6EEJ2_ECOBD	0	0	0	B
C6EI05_ECOBD	0	0	0	B
C6EF86_ECOBD	0	0	0	F1
C6EDX9_ECOBD	1	0	1	F1
C6EHX6_ECOBD	1	0	1	F1
C6EHT6_ECOBD	0	0	0	B
C6EDP5_ECOBD	1	0	1	B
C6EDP6_ECOBD	1	0	1	B
C6EJJ3_ECOBD	0	0	0	B
C6EGW5_ECOBD	1	0	1	F1
C6EGW6_ECOBD	0	0	0	B
C6EGW7_ECOBD	0	0	0	B
C6EGW8_ECOBD	0	0	0	G
C6EJP3_ECOBD	0	0	0	B
C6EIC7_ECOBD	0	0	0	G
C6EIC6_ECOBD	0	0	0	F1
C6EIC5_ECOBD	0	0	0	B
C6EIC4_ECOBD	0	0	0	B
C6EIB0_ECOBD	0	0	0	F1
C6EHM7_ECOBD	0	0	0	G
C6ELK4_ECOBD	0	0	0	G
C6EJ43_ECOBD	0	0	0	G
C6EJ44_ECOBD	0	0	0	B
C6EJ46_ECOBD	0	0	0	B
C6EAU9_ECOBD	0	0	0	B
C6EFL3_ECOBD	0	0	0	G
C6EL22_ECOBD	1	0	1	B
C6EKL0_ECOBD	1	0	1	F1
C6EJX8_ECOBD	0	0	0	F1
C6EID8_ECOBD	0	0	0	B
C6EKK9_ECOBD	1	0	1	F1
C6EI32_ECOBD	0	0	0	B
C6EI31_ECOBD	1	0	1	B
C6EEM3_ECOBD	0	0	0	G
C6EBZ9_ECOBD	0	0	0	F2
C6EHS9_ECOBD	0	0	0	B
C6ED13_ECOBD	1	0	1	B
C6EJU8_ECOBD	0	0	0	F1
C6EJU7_ECOBD	0	0	0	B
C6EJU6_ECOBD	0	0	0	G
C6ELI2_ECOBD	0	0	0	B
C6ELP9_ECOBD	0	0	0	B
C6ECW5_ECOBD	1	0	1	F1
C6EDZ3_ECOBD	0	0	0	B
C6ELK3_ECOBD	0	0	0	G
C6EK01_ECOBD	1	0	1	F1
C6EG77_ECOBD	0	0	0	B
C6EG78_ECOBD	0	0	0	F1
C6EG76_ECOBD	0	0	0	B
C6EG75_ECOBD	0	0	0	G
C6EAE8_ECOBD	0	0	0	B
C6EAE9_ECOBD	0	0	0	B
C6EL61_ECOBD	1	0	1	F1
C6EJ40_ECOBD	1	0	1	F1
C6ELF6_ECOBD	1	0	1	B
C6EEZ9_ECOBD	0	0	0	F1
C6EA29_ECOBD	0	0	0	F1
C6EL81_ECOBD	0	0	0	G
C6EE59_ECOBD	0	0	0	F1
C6EE56_ECOBD	0	0	0	F1
C6EA31_ECOBD	1	0	1	B
C6EL82_ECOBD	0	0	0	B
C6EE60_ECOBD	0	0	0	B
C6EF00_ECOBD	0	0	0	B
C6EL85_ECOBD	0	0	0	F1
C6EE61_ECOBD	0	0	0	F1
C6EL60_ECOBD	1	0	1	F1
C6EGZ1_ECOBD	1	0	1	B
C6EJS7_ECOBD	0	0	0	F1
C6EJS8_ECOBD	0	0	0	B
C6EJS9_ECOBD	1	0	1	B
C6EJR6_ECOBD	0	0	0	B
C6EAL6_ECOBD	1	0	1	F1
C6EAL7_ECOBD	0	0	0	F1
C6EAL8_ECOBD	1	0	1	B
C6EDJ3_ECOBD	1	0	1	B
C6EIH6_ECOBD	0	0	0	F1
C6EIH7_ECOBD	0	0	0	B
C6EC13_ECOBD	1	0	1	F1
C6EC12_ECOBD	1	0	1	B
C6EC11_ECOBD	1	0	1	B
C6EDM6_ECOBD	0	0	0	B
C6EH86_ECOBD	0	0	0	B
C6EH93_ECOBD	0	0	0	B
C6EH85_ECOBD	0	0	0	B
C6ECM2_ECOBD	0	0	0	F1
C6ECM0_ECOBD	0	0	0	F1
C6ECM1_ECOBD	0	0	0	B
C6EJ48_ECOBD	0	0	0	G
C6EH23_ECOBD	0	0	0	F1
C6ECA8_ECOBD	1	0	1	B
C6EG81_ECOBD	0	0	0	B
C6EJQ6_ECOBD	1	0	1	B
C6EKS4_ECOBD	0	0	0	B
C6EG89_ECOBD	0	0	0	B
C6EHJ3_ECOBD	1	0	1	F1
C6EHJ1_ECOBD	1	0	1	B
C6EFT6_ECOBD	0	0	0	B
C6EI37_ECOBD	1	0	1	F1
C6EJ92_ECOBD	1	0	1	B
C6EKX5_ECOBD	0	0	0	B
C6EHW7_ECOBD	0	0	0	B
C6EL19_ECOBD	0	0	0	B
C6EFZ3_ECOBD	0	0	0	B
C6EG53_ECOBD	0	0	0	F1
C6EJ65_ECOBD	0	0	0	F1
C6EG51_ECOBD	0	0	0	G
C6EG52_ECOBD	0	0	0	B
C6E9Y2_ECOBD	1	0	1	B
C6EA88_ECOBD	1	0	1	I
C6EJT2_ECOBD	1	0	1	F1
C6EIL6_ECOBD	0	0	0	B
C6EJX7_ECOBD	0	0	0	B
C6EK22_ECOBD	0	0	0	B
C6EDG8_ECOBD	0	0	0	B
C6EEZ0_ECOBD	0	0	0	B
C6E9V5_ECOBD	0	0	0	B
C6E9V4_ECOBD	0	0	0	B
C6EIW9_ECOBD	0	0	0	B
C6EF87_ECOBD	0	0	0	B
C6EF88_ECOBD	0	0	0	B
C6EHV2_ECOBD	0	0	0	F1
C6E9W6_ECOBD	0	0	0	B
C6EJU9_ECOBD	0	0	0	B
C6EK60_ECOBD	1	0	1	I
C6EAR8_ECOBD	0	0	0	B
C6EF64_ECOBD	0	0	0	B
C6EHC9_ECOBD	1	0	1	F1
C6EDL9_ECOBD	0	0	0	B
C6EDL8_ECOBD	0	0	0	F1
C6EDL7_ECOBD	1	0	1	F1
C6EDL6_ECOBD	0	0	0	B
C6EDL4_ECOBD	0	0	0	B
C6EDL5_ECOBD	0	0	0	G
C6EK83_ECOBD	0	0	0	G
C6EK59_ECOBD	0	0	0	B
C6EKJ3_ECOBD	1	0	1	B
C6ED34_ECOBD	0	0	0	B
C6EK14_ECOBD	0	0	0	F1
C6EK15_ECOBD	0	0	0	B
C6EK16_ECOBD	0	0	0	G
C6EK17_ECOBD	0	0	0	B
C6EAA9_ECOBD	0	0	0	B
C6EGH8_ECOBD	1	0	1	B
C6EDR8_ECOBD	0	0	0	B
C6EDN9_ECOBD	0	0	0	B
C6EA21_ECOBD	0	0	0	B
C6EHJ7_ECOBD	0	0	0	G
C6EHK1_ECOBD	0	0	0	B
C6EAG8_ECOBD	1	0	1	B
C6EFT8_ECOBD	0	0	0	G
C6EFT9_ECOBD	0	0	0	B
C6EFU0_ECOBD	0	0	0	B
C6EFU1_ECOBD	0	0	0	F1
C6EFU2_ECOBD	0	0	0	F1
C6ELI7_ECOBD	0	0	0	B
C6ELL0_ECOBD	0	0	0	B
C6EJ75_ECOBD	1	0	1	B
C6EC17_ECOBD	1	0	1	B
C6EAV7_ECOBD	1	0	1	F1
C6EDI0_ECOBD	0	0	0	F1
C6ELH6_ECOBD	1	0	1	B
C6EE38_ECOBD	0	0	0	B
C6ELH5_ECOBD	1	0	1	B
C6EH52_ECOBD	1	0	1	B
C6EAV8_ECOBD	0	0	0	G
C6EGG6_ECOBD	1	0	1	B
C6EJP7_ECOBD	1	0	1	F1
C6EBI3_ECOBD	0	0	0	B
C6EAY4_ECOBD	0	0	0	B
C6EA28_ECOBD	0	0	0	B
C6EDB2_ECOBD	0	0	0	B
C6EHL7_ECOBD	0	0	0	B
C6EKT6_ECOBD	0	0	0	G
C6EKT5_ECOBD	0	0	0	G
C6EKT4_ECOBD	0	0	0	H
C6EKT2_ECOBD	0	0	0	G
C6EKT3_ECOBD	0	0	0	G
C6EC54_ECOBD	0	0	0	F1
C6EC55_ECOBD	0	0	0	B
C6EB88_ECOBD	0	0	0	B
C6EGQ2_ECOBD	0	0	0	B
C6EGQ3_ECOBD	0	0	0	B
C6ELB4_ECOBD	0	0	0	B
C6EAA7_ECOBD	1	0	1	G
C6EEH9_ECOBD	1	0	1	I
C6EBH9_ECOBD	0	0	0	G
C6EDK4_ECOBD	1	0	1	I
C6EJX6_ECOBD	1	0	1	I
C6EDJ9_ECOBD	0	0	0	G
C6EFW5_ECOBD	1	0	1	B
C6EDW1_ECOBD	0	0	0	B
C6ECJ1_ECOBD	1	0	1	B
C6EA22_ECOBD	0	0	0	I
C6ECL5_ECOBD	0	0	0	G
C6EJY2_ECOBD	1	0	1	F1
C6EHQ5_ECOBD	0	0	0	B
C6EI46_ECOBD	0	0	0	G
C6EI49_ECOBD	0	0	0	F1
C6EI48_ECOBD	0	0	0	B
C6EEY1_ECOBD	0	0	0	G
C6ECS2_ECOBD	0	0	0	F1
C6ECS3_ECOBD	0	0	0	F1
C6ECS4_ECOBD	0	0	0	F1
C6ECS6_ECOBD	0	0	0	F1
C6EHX7_ECOBD	0	0	0	G
C6ECS5_ECOBD	0	0	0	F1
C6ECX5_ECOBD	0	0	0	B
C6EB00_ECOBD	1	0	1	G
C6EBW1_ECOBD	0	0	0	F1
C6EJ79_ECOBD	0	0	0	F1
C6EF60_ECOBD	1	0	1	B
C6EF59_ECOBD	1	0	1	B
C6EF58_ECOBD	0	0	0	B
C6EK66_ECOBD	1	0	1	B
C6ELL9_ECOBD	0	0	0	G
C6ELL8_ECOBD	0	0	0	F1
C6ELL7_ECOBD	0	0	0	B
C6EHA8_ECOBD	0	0	0	B
C6EHB2_ECOBD	0	0	0	B
C6EET4_ECOBD	0	0	0	B
C6EKX0_ECOBD	0	0	0	G
C6EG39_ECOBD	0	0	0	B
C6EHA7_ECOBD	0	0	0	B
C6EAY7_ECOBD	0	0	0	G
C6EE24_ECOBD	0	0	0	B
C6EE26_ECOBD	0	0	0	B
C6EGY6_ECOBD	0	0	0	B
C6EAK6_ECOBD	1	0	1	B
C6EAY8_ECOBD	0	0	0	B
C6EAY9_ECOBD	0	0	0	F1
C6EG94_ECOBD	1	0	1	B
C6EJJ8_ECOBD	1	0	1	B
C6EJJ7_ECOBD	1	0	1	G
C6EHV8_ECOBD	1	0	1	H
C6EJK0_ECOBD	1	0	1	B
C6EJJ9_ECOBD	1	0	1	B
C6EFY4_ECOBD	0	0	0	B
C6EHL0_ECOBD	0	0	0	G
C6EHL1_ECOBD	0	0	0	B
C6EHL4_ECOBD	0	0	0	B
C6EHL3_ECOBD	0	0	0	G
C6EBV4_ECOBD	0	0	0	B
C6EBV5_ECOBD	0	0	0	G
C6EDP7_ECOBD	0	0	0	B
C6EGS0_ECOBD	0	0	0	G
C6EGH7_ECOBD	1	0	1	F1
C6EF49_ECOBD	0	0	0	B
C6EFX5_ECOBD	0	0	0	B
C6EFX4_ECOBD	0	0	0	B
C6EFX3_ECOBD	1	0	1	F1
C6EI94_ECOBD	0	0	0	G
C6EFL2_ECOBD	0	0	0	B
C6EHT5_ECOBD	0	0	0	B
C6EHT2_ECOBD	0	0	0	B
C6EBI9_ECOBD	0	0	0	B
C6EBF2_ECOBD	0	0	0	B
C6EDY0_ECOBD	0	0	0	B
C6EF61_ECOBD	0	0	0	B
C6EF55_ECOBD	1	0	1	F1
C6EK33_ECOBD	0	0	0	B
C6EIK1_ECOBD	0	0	0	F1
C6EB57_ECOBD	1	0	1	B
C6EFC2_ECOBD	0	0	0	B
C6EFC1_ECOBD	0	0	0	G
C6EFC4_ECOBD	0	0	0	F1
C6EFC3_ECOBD	0	0	0	B
C6EDA1_ECOBD	0	0	0	B
C6EDA2_ECOBD	0	0	0	B
C6EDA3_ECOBD	0	0	0	B
C6EDN1_ECOBD	0	0	0	B
C6EDN2_ECOBD	0	0	0	H
C6ECF6_ECOBD	0	0	0	B
C6ECF4_ECOBD	0	0	0	F1
C6EHT8_ECOBD	0	0	0	B
C6EKL4_ECOBD	0	0	0	B
C6EKY4_ECOBD	0	0	0	G
C6EEJ0_ECOBD	0	0	0	F1
C6EEJ1_ECOBD	0	0	0	B
C6EI33_ECOBD	0	0	0	F1
C6ED66_ECOBD	1	0	1	F1
C6EHQ3_ECOBD	0	0	0	B
C6ECL6_ECOBD	0	0	0	B
C6EIK2_ECOBD	0	0	0	B
C6EAQ1_ECOBD	0	0	0	B
C6EAQ7_ECOBD	0	0	0	B
C6EAR0_ECOBD	0	0	0	B
C6EAR4_ECOBD	0	0	0	G
C6EG28_ECOBD	0	0	0	B
C6EG25_ECOBD	0	0	0	H
C6EG19_ECOBD	0	0	0	F1
C6EHK3_ECOBD	0	0	0	B
C6EAP5_ECOBD	0	0	0	I
C6EAP7_ECOBD	0	0	0	B
C6EAR1_ECOBD	0	0	0	B
C6EG20_ECOBD	0	0	0	B
C6EG18_ECOBD	0	0	0	B
C6EB58_ECOBD	1	0	1	B
C6EG27_ECOBD	1	0	1	B
C6EDD5_ECOBD	0	0	0	B
C6EIM6_ECOBD	0	0	0	B
C6EA49_ECOBD	0	0	0	F1
C6EJ73_ECOBD	0	0	0	B
C6EDZ2_ECOBD	0	0	0	B
C6EEB2_ECOBD	0	0	0	G
C6EEB1_ECOBD	0	0	0	B
C6EB43_ECOBD	0	0	0	B
C6EB41_ECOBD	0	0	0	G
C6EBG2_ECOBD	0	0	0	B
C6EB08_ECOBD	0	0	0	B
C6EB29_ECOBD	0	0	0	F1
C6EAZ0_ECOBD	0	0	0	B
C6EAT5_ECOBD	0	0	0	G
C6EAU0_ECOBD	0	0	0	G
C6EAS2_ECOBD	0	0	0	G
C6EAS7_ECOBD	1	0	1	G
C6EAT0_ECOBD	1	0	1	F1
C6EAS9_ECOBD	0	0	0	B
C6EAS8_ECOBD	0	0	0	F1
C6EAS1_ECOBD	0	0	0	G
C6EAS0_ECOBD	0	0	0	G
C6EAE6_ECOBD	0	0	0	G
C6EAE3_ECOBD	0	0	0	G
C6EAC7_ECOBD	0	0	0	B
C6EA91_ECOBD	0	0	0	I
C6EAA8_ECOBD	1	0	1	H
C6EA82_ECOBD	0	0	0	B
C6EA64_ECOBD	0	0	0	G
C6EA60_ECOBD	0	0	0	G
C6EA74_ECOBD	0	0	0	I
C6EA39_ECOBD	0	0	0	G
C6EA38_ECOBD	0	0	0	G
C6EA37_ECOBD	0	0	0	G
C6EA36_ECOBD	1	0	1	B
C6EA34_ECOBD	0	0	0	G
C6EA33_ECOBD	0	0	0	H
C6EA32_ECOBD	0	0	0	G
C6ELR3_ECOBD	0	0	0	B
C6ELQ6_ECOBD	0	0	0	G
C6ELQ5_ECOBD	0	0	0	B
C6ELQ2_ECOBD	0	0	0	B
C6ELQ1_ECOBD	0	0	0	G
C6ELM2_ECOBD	0	0	0	G
C6ELK9_ECOBD	1	0	1	I
C6ELK8_ECOBD	0	0	0	B
C6ELK7_ECOBD	0	0	0	B
C6ELH7_ECOBD	1	0	1	B
C6EL32_ECOBD	1	0	1	I
C6ELH2_ECOBD	0	0	0	I
C6EL42_ECOBD	0	0	0	B
C6EKY6_ECOBD	1	0	1	B
C6EKZ6_ECOBD	0	0	0	B
C6EL16_ECOBD	0	0	0	B
C6EKX8_ECOBD	0	0	0	B
C6EL21_ECOBD	0	0	0	G
C6EL10_ECOBD	0	0	0	I
C6EKW9_ECOBD	0	0	0	F1
C6EKW6_ECOBD	0	0	0	I
C6EKX6_ECOBD	0	0	0	B
C6EKX4_ECOBD	0	0	0	F1
C6EKX3_ECOBD	0	0	0	B
C6EKW8_ECOBD	0	0	0	B
C6EKV3_ECOBD	0	0	0	B
C6EKT9_ECOBD	0	0	0	B
C6EKC4_ECOBD	0	0	0	B
C6EKC1_ECOBD	0	0	0	B
C6EK86_ECOBD	0	0	0	B
C6EJN5_ECOBD	0	0	0	B
C6EJN4_ECOBD	0	0	0	B
C6EJN3_ECOBD	0	0	0	G
C6EJQ3_ECOBD	0	0	0	H
C6EJQ2_ECOBD	0	0	0	I
C6EJP5_ECOBD	0	0	0	I
C6EJK1_ECOBD	0	0	0	F1
C6EJL9_ECOBD	0	0	0	G
C6EJK2_ECOBD	0	0	0	B
C6EJJ5_ECOBD	0	0	0	G
C6EJM2_ECOBD	0	0	0	G
C6EJM1_ECOBD	0	0	0	G
C6EJM0_ECOBD	0	0	0	H
C6EJJ1_ECOBD	0	0	0	G
C6EJK3_ECOBD	0	0	0	B
C6EJI8_ECOBD	1	0	1	I
C6EIY8_ECOBD	0	0	0	F1
C6EIY7_ECOBD	1	0	1	B
C6EIZ6_ECOBD	0	0	0	B
C6EIZ5_ECOBD	0	0	0	B
C6EIZ4_ECOBD	0	0	0	B
C6EIZ3_ECOBD	0	0	0	F1
C6EIZ1_ECOBD	0	0	0	B
C6EIZ0_ECOBD	0	0	0	B
C6EIY9_ECOBD	0	0	0	B
C6EIY6_ECOBD	0	0	0	B
C6EIY0_ECOBD	0	0	0	G
C6EIX4_ECOBD	0	0	0	B
C6EIW7_ECOBD	0	0	0	B
C6EIW4_ECOBD	0	0	0	B
C6EIW3_ECOBD	0	0	0	G
C6EIW2_ECOBD	0	0	0	F1
C6EIQ5_ECOBD	0	0	0	B
C6EIA5_ECOBD	0	0	0	B
C6EIA7_ECOBD	0	0	0	B
C6EIU2_ECOBD	0	0	0	B
C6EIU0_ECOBD	0	0	0	G
C6EIT8_ECOBD	0	0	0	B
C6EIQ8_ECOBD	0	0	0	B
C6EIQ7_ECOBD	0	0	0	B
C6EIC3_ECOBD	0	0	0	B
C6EIB6_ECOBD	1	0	1	I
C6EIB2_ECOBD	0	0	0	B
C6EIA4_ECOBD	1	0	1	F1
C6EI85_ECOBD	0	0	0	B
C6EI84_ECOBD	0	0	0	B
C6EI69_ECOBD	0	0	0	B
C6EI81_ECOBD	0	0	0	B
C6EI73_ECOBD	0	0	0	I
C6EI83_ECOBD	0	0	0	B
C6EI76_ECOBD	0	0	0	B
C6EI57_ECOBD	0	0	0	B
C6EI62_ECOBD	0	0	0	B
C6EI38_ECOBD	0	0	0	G
C6EI56_ECOBD	0	0	0	G
C6EI44_ECOBD	0	0	0	G
C6EI43_ECOBD	0	0	0	G
C6EI42_ECOBD	0	0	0	H
C6EI41_ECOBD	0	0	0	G
C6EI40_ECOBD	0	0	0	G
C6EI39_ECOBD	0	0	0	G
C6EI11_ECOBD	0	0	0	B
C6EHM8_ECOBD	0	0	0	B
C6EI20_ECOBD	1	0	1	B
C6EHL5_ECOBD	0	0	0	B
C6EI21_ECOBD	0	0	0	B
C6EI17_ECOBD	0	0	0	G
C6EHI8_ECOBD	0	0	0	G
C6EHI9_ECOBD	0	0	0	G
C6EHI2_ECOBD	0	0	0	B
C6EHH6_ECOBD	0	0	0	B
C6EHF0_ECOBD	0	0	0	I
C6EHB7_ECOBD	1	0	1	B
C6EHE6_ECOBD	0	0	0	B
C6EHF7_ECOBD	0	0	0	G
C6EHG2_ECOBD	0	0	0	I
C6EHF5_ECOBD	0	0	0	B
C6EGY2_ECOBD	0	0	0	B
C6EGY8_ECOBD	0	0	0	I
C6EGY7_ECOBD	1	0	1	I
C6EGX9_ECOBD	0	0	0	G
C6EGX7_ECOBD	0	0	0	B
C6EGX0_ECOBD	0	0	0	B
C6EGT9_ECOBD	0	0	0	G
C6EGT8_ECOBD	1	0	1	G
C6EGS3_ECOBD	0	0	0	F1
C6EGR5_ECOBD	0	0	0	H
C6EGM7_ECOBD	0	0	0	B
C6EGR1_ECOBD	0	0	0	B
C6EGR0_ECOBD	0	0	0	B
C6EGP4_ECOBD	0	0	0	G
C6EFY1_ECOBD	0	0	0	B
C6EFV4_ECOBD	1	0	1	G
C6EFV5_ECOBD	0	0	0	B
C6EFR0_ECOBD	1	0	1	B
C6EFS2_ECOBD	0	0	0	I
C6EFS1_ECOBD	0	0	0	B
C6EFS0_ECOBD	0	0	0	B
C6EFR9_ECOBD	0	0	0	B
C6EFQ3_ECOBD	0	0	0	B
C6EEV6_ECOBD	0	0	0	G
C6EEW3_ECOBD	1	0	1	B
C6EEW6_ECOBD	0	0	0	I
C6EEW1_ECOBD	0	0	0	G
C6EEU3_ECOBD	0	0	0	G
C6EEQ5_ECOBD	0	0	0	B
C6EET9_ECOBD	0	0	0	B
C6EET2_ECOBD	1	0	1	I
C6EET0_ECOBD	0	0	0	B
C6EES3_ECOBD	0	0	0	G
C6EES2_ECOBD	0	0	0	F1
C6EES1_ECOBD	0	0	0	B
C6EES0_ECOBD	0	0	0	B
C6EER8_ECOBD	0	0	0	B
C6EER6_ECOBD	0	0	0	B
C6EEM1_ECOBD	0	0	0	B
C6EEM2_ECOBD	1	0	1	G
C6EEP4_ECOBD	0	0	0	B
C6EEP5_ECOBD	0	0	0	G
C6EEM6_ECOBD	0	0	0	I
C6EDV3_ECOBD	0	0	0	B
C6EDV0_ECOBD	0	0	0	G
C6EDU9_ECOBD	0	0	0	B
C6EEL9_ECOBD	0	0	0	G
C6EEL8_ECOBD	0	0	0	B
C6EEL5_ECOBD	0	0	0	G
C6EEL4_ECOBD	0	0	0	G
C6EEL3_ECOBD	0	0	0	F4
C6EDN4_ECOBD	1	0	1	F2
C6EDP1_ECOBD	0	0	0	B
C6EDQ0_ECOBD	0	0	0	G
C6EDP4_ECOBD	1	0	1	G
C6EDM0_ECOBD	0	0	0	B
C6ECU3_ECOBD	0	0	0	B
C6EDK2_ECOBD	0	0	0	B
C6EDK1_ECOBD	0	0	0	B
C6EDK0_ECOBD	0	0	0	B
C6ECU8_ECOBD	0	0	0	G
C6ECU6_ECOBD	0	0	0	B
C6ECT4_ECOBD	0	0	0	G
C6ECT1_ECOBD	0	0	0	B
C6ECR8_ECOBD	0	0	0	B
C6ECR6_ECOBD	0	0	0	B
C6ECN6_ECOBD	0	0	0	G
C6ECI8_ECOBD	0	0	0	B
C6ECI6_ECOBD	0	0	0	G
C6ECI3_ECOBD	0	0	0	B
C6ECI2_ECOBD	0	0	0	B
C6EC53_ECOBD	0	0	0	B
C6ECN0_ECOBD	0	0	0	B
C6ECM9_ECOBD	1	0	1	B
C6ECK7_ECOBD	0	0	0	B
C6ECK6_ECOBD	0	0	0	E
C6ECK5_ECOBD	0	0	0	B
C6EC45_ECOBD	0	0	0	B
C6EC44_ECOBD	1	0	1	B
C6EC42_ECOBD	0	0	0	B
C6EC40_ECOBD	0	0	0	B
C6EC25_ECOBD	1	0	1	I
C6EBX1_ECOBD	0	0	0	B
C6EBY3_ECOBD	0	0	0	B
C6EBY1_ECOBD	0	0	0	X
C6EC09_ECOBD	0	0	0	B
C6EC05_ECOBD	1	0	1	B
C6EC01_ECOBD	0	0	0	B
C6EBZ6_ECOBD	0	0	0	B
C6EBZ5_ECOBD	1	0	1	B
C6EBZ0_ECOBD	0	0	0	G
C6EBY9_ECOBD	0	0	0	B
C6EBE4_ECOBD	0	0	0	F1
C6EBV8_ECOBD	0	0	0	B
C6EBF5_ECOBD	0	0	0	I
C6EBE3_ECOBD	0	0	0	B
C6EBV0_ECOBD	0	0	0	G
C6EBA7_ECOBD	0	0	0	B
C6EBD3_ECOBD	0	0	0	I
C6EBD2_ECOBD	0	0	0	B
C6EBA8_ECOBD	0	0	0	B
C6EBA4_ECOBD	0	0	0	B
C6EBB0_ECOBD	0	0	0	B
C6EBA3_ECOBD	0	0	0	B
C6EBA0_ECOBD	0	0	0	B
C6EB97_ECOBD	0	0	0	F2
C6EB96_ECOBD	0	0	0	B
C6EB75_ECOBD	0	0	0	B
C6EB70_ECOBD	0	0	0	B
C6EB69_ECOBD	0	0	0	B
C6EB89_ECOBD	0	0	0	H
C6EB85_ECOBD	0	0	0	B
C6EB67_ECOBD	0	0	0	G
C6EB51_ECOBD	0	0	0	F1
C6EAP0_ECOBD	1	0	1	B
C6EAP4_ECOBD	0	0	0	B
C6EAN7_ECOBD	0	0	0	B
C6EAM3_ECOBD	0	0	0	I
C6EAL2_ECOBD	0	0	0	B
C6EAK8_ECOBD	0	0	0	B
C6EAI9_ECOBD	0	0	0	I
C6EAI6_ECOBD	1	0	1	B
C6EAI3_ECOBD	0	0	0	B
C6EAI2_ECOBD	0	0	0	F1
