Merge ID	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Fountoulakis2003	Corbin2003	Taoka2004	Butland2005	Lopez2005	Spelbrink2005	Stenberg2005	Wagner2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Wagner2008	Xia2008	Qian2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Peng2010	Price2010	Wickstrom2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13 Duplicates	Entry name (Uniprot)	P0A786	P0AE06	P76316	P36683	P24182	Q9S4X5	P00350	P31119	P60560	P0AG44	P0A9P0	P08660	P17583	P00363	P0A6F5	P0A6H8	P0AC47	P0ADE4	P06129	P0ADT8	P45763	P02925	P00363	P00634	P0A910	C1P619	P0ACV0	Q46798	A5A615	P00561	P0AFG8	P25714	P00350	Accession
Q47706	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	H	UIDC_ECOLI								Q47706					Q47706			Q47706														Q47706				
Q59385	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	12	B	COPA_ECOLI			Q59385			Q59385	Q59385									Q59385	Q59385		Q59385		Q59385					Q59385	Q59385			Q59385		Q59385		Q59385
Q6BEX0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F1	YTFR_ECOLI							Q6BEX0																											
Q6BEX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	G	YJDP_ECOLI																																		Q6BEX5
Q6BF25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	LDRD_ECOLI																																		
Q6BF87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	LDRB_ECOLI																																		
Q7DFV3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YMGG_ECOLI																																		
P77667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	F1	SUFA_ECOLI																														P77667				
P27242	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	5	F1	WAAU_ECOLI								P27242					P27242													P27242	P27242			P27242				
C1P611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	SHOB_ECOLI																																		
C1P603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YOAJ_ECOLI																													C1P603					
P06993	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	11	F1	MALT_ECOLI							P06993	P06993				P06993	P06993	P06993		P06993				P06993						P06993	P06993			P06993			P06993	
P52696	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	B	YBHD_ECOLI													P52696													P52696								
P15078	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	7	B	CSTA_ECOLI						P15078	P15078									P15078					P15078					P15078	P15078			P15078				
P0AEC8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	4	B	DCUS_ECOLI							P0AEC8																			P0AEC8	P0AEC8			P0AEC8				
P11551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	FUCP_ECOLI																																		
P77858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	HYFC_ECOLI																																		
P77672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	3	B	LSRC_ECOLI																										P77672	P77672			P77672				
P0AFS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	B	LSRD_ECOLI																										P0AFS1				P0AFS1				
P0AF01	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	MODB_ECOLI													P0AF01																					
P0AFA5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	B	NFRB_ECOLI								P0AFA5					P0AFA5													P0AFA5								
P0AFF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	B	NUPG_ECOLI																										P0AFF4				P0AFF4				
P76425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	RCNA_ECOLI																P76425																		
P37746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	3	B	RFBX_ECOLI																					P37746					P37746				P37746				
P37748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	RFC_ECOLI																																		
P45562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	XAPB_ECOLI																																		
P75763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YBHI_ECOLI																																		
P76197	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YDIM_ECOLI								P76197																										
P0ABD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YEAV_ECOLI																																		
P27843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YIGG_ECOLI																																		
P39284	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YJEO_ECOLI													P39284																					
P39357	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	B	YJHF_ECOLI							P39357																							P39357				
P39838	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	9	B	YOJN_ECOLI			P39838				P39838	P39838					P39838			P39838					P39838					P39838	P39838			P39838				
P0AFM9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	6	B	PSPB_ECOLI							P0AFM9									P0AFM9					P0AFM9					P0AFM9	P0AFM9			P0AFM9				
P0ABC3	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	17	B	HFLC_ECOLI			P0ABC3		P0ABC3	P0ABC3	P0ABC3	P0ABC3	P0ABC3			P0ABC3	P0ABC3	P0ABC3		P0ABC3	P0ABC3			P0ABC3	P0ABC3		P0ABC3			P0ABC3	P0ABC3			P0ABC3				
P75910	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	B	YCDU_ECOLI							P75910																			P75910								
A5A605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YKFM_ECOLI																																		
A5A624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	DINQ_ECOLI																													A5A624					
P77494	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	HOKB_ECOLI			P77494																															
C1P616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	IBSD_ECOLI																																		
P0AAW9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YBHT_ECOLI																													P0AAW9					
P76482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YFBL_ECOLI																																		
A5A615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YNCL_ECOLI																													A5A615					
A5A618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YNHF_ECOLI																													A5A618					
P76239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YOAI_ECOLI																													P76239					
C1P602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YOAK_ECOLI																													C1P602					
C1P609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YOHP_ECOLI																													C1P609					
C1P610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YPDK_ECOLI																													C1P610					
P77381	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	B	DJLB_ECOLI													P77381													P77381								
P77359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	B	DJLC_ECOLI																										P77359								
P37747	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	9	B	GLF_ECOLI			P37747			P37747	P37747	P37747	P37747				P37747													P37747	P37747			P37747				
P77455	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	B	MAOC_ECOLI													P77455														P77455							
P76083	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	PAAH_ECOLI													P76083																					
Q47536	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	YAIP_ECOLI								Q47536					Q47536																					
P75711	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	B	YBBV_ECOLI													P75711													P75711				P75711				
P45848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YCIQ_ECOLI																																		
A5A617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	B	YDGU_ECOLI																													A5A617					
Q46901	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YGCL_ECOLI													Q46901																					
P45545	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	YHFS_ECOLI						P45545							P45545																					
P75800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	3	B	YLIE_ECOLI																					P75800					P75800				P75800				
P75786	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YLIL_ECOLI								P75786																										
A5A612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YMGJ_ECOLI																																		
Q46942	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	B	YQEI_ECOLI								Q46942					Q46942																					
C1P601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	E	RZOQ_ECOLI																																		
P76481	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	E	YFBK_ECOLI			P76481										P76481																	P76481				
P0AAG3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	5	F1	GLTL_ECOLI			P0AAG3					P0AAG3								P0AAG3					P0AAG3									P0AAG3				
P36937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F1	KDPF_ECOLI																																		
P77257	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	5	F1	LSRA_ECOLI			P77257										P77257													P77257	P77257			P77257				
P09833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	3	F1	MODC_ECOLI																					P09833					P09833				P09833				
P31060	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	F1	MODF_ECOLI						P31060	P31060																			P31060				P31060				
P0AFV8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F1	PSPD_ECOLI																																		
C1P605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	F1	AZUC_ECOLI																													C1P605					
P76639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F1	YGEH_ECOLI																																		
P0ACG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	HOKC_ECOLI																																		
P28721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	GLTF_ECOLI																																		
Q46943	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	B	YQEJ_ECOLI													Q46943																	Q46943				
P46883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	4	G	AMO_ECOLI																						P46883				P46883	P46883			P46883				
P0AEE5	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	11	G	DGAL_ECOLI			P0AEE5			P0AEE5	P0AEE5	P0AEE5	P0AEE5				P0AEE5									P0AEE5				P0AEE5	P0AEE5			P0AEE5			P0AEE5	
P0AEG4	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	12	G	DSBA_ECOLI			P0AEG4	P0AEG4	P0AEG4	P0AEG4	P0AEG4	P0AEG4	P0AEG4				P0AEG4											P0AEG4	P0AEG4		P0AEG4			P0AEG4				
P37329	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	G	MODA_ECOLI									P37329				P37329											P37329						P37329				
P33342	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	G	YEHC_ECOLI													P33342																	P33342				
P28722	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	G	YHCA_ECOLI							P28722						P28722																	P28722				
P37325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	3	G	YBCH_ECOLI																										P37325	P37325			P37325				
P76394	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	G	YEGJ_ECOLI			P76394										P76394																					
P33340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YEHA_ECOLI																																		
P33343	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	G	YEHD_ECOLI													P33343																	P33343				
P33344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YEHE_ECOLI																																		
P77619	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	G	YFEW_ECOLI													P77619																	P77619				
P45422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	YHCF_ECOLI																																		
P64534	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	G	YOHN_ECOLI						P64534																								P64534				
P31600	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	6	H	NFRA_ECOLI					P31600			P31600					P31600													P31600	P31600			P31600				
P06129	0	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	14	H	BTUB_ECOLI		P06129	P06129		P06129	P06129	P06129		P06129						P06129	P06129			P06129			P06129				P06129	P06129	P06129		P06129				
P06971	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	12	H	FHUA_ECOLI		P06971			P06971	P06971	P06971		P06971				P06971			P06971						P06971				P06971	P06971	P06971		P06971				
P06996	0	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	16	H	OMPC_ECOLI		P06996	P06996		P06996	P06996	P06996	P06996	P06996						P06996	P06996					P06996	P06996		P06996		P06996	P06996	P06996		P06996				
P33341	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	H	YEHB_ECOLI								P33341					P33341													P33341				P33341				
P45420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	H	YHCD_ECOLI																			P45420															
P52143	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	H	YPJA_ECOLI								P52143																						P52143				
P33666	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	H	YDBA_ECOLI													P33666														P33666			P33666				
P77286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	H	YDEU_ECOLI																														P77286				
P45564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	H	YFEN_ECOLI																																		
P0ADB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	I	ECNA_ECOLI																											P0ADB4			P0ADB4				
P77296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I	YBET_ECOLI																																		
P77335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	X	HLYE_ECOLI																														P77335				
P0A927	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	17	H	TSX_ECOLI		P0A927			P0A927	P0A927	P0A927		P0A927			P0A927		P0A927	P0A927	P0A927				P0A927	P0A927	P0A927				P0A927	P0A927	P0A927		P0A927				P0A927
P0ABC7	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	15	B	HFLK_ECOLI			P0ABC7			P0ABC7	P0ABC7	P0ABC7				P0ABC7	P0ABC7	P0ABC7		P0ABC7				P0ABC7	P0ABC7					P0ABC7	P0ABC7			P0ABC7		P0ABC7		P0ABC7
P0AFM6	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	12	F1	PSPA_ECOLI					P0AFM6	P0AFM6						P0AFM6	P0AFM6	P0AFM6			P0AFM6			P0AFM6						P0AFM6	P0AFM6			P0AFM6			P0AFM6	P0AFM6
P0AFN2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	5	B	PSPC_ECOLI													P0AFN2													P0AFN2	P0AFN2			P0AFN2				P0AFN2
P0AGC7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	4	B	SMP_ECOLI													P0AGC7													P0AGC7	P0AGC7							P0AGC7
P23857	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	G	PSPE_ECOLI			P23857				P23857						P23857																	P23857				
P27840	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	YIGE_ECOLI													P27840																					
P31450	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	F1	GLVG_ECOLI								P31450					P31450																					
P32051	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	E	YDEK_ECOLI													P32051																					
P32696	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	PSPG_ECOLI													P32696																					
P33669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YBBD_ECOLI																																		
P33924	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	H	YEJO_ECOLI								P33924					P33924						P33924															P33924
P36943	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	H	EAEH_ECOLI													P36943													P36943								
P39180	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	9	H	AG43_ECOLI		P39180				P39180			P39180				P39180			P39180			P39180							P39180	P39180			P39180				
P42626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	B	YHAM_ECOLI																										P42626								P42626
P45766	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	G	YHDW_ECOLI												P45766		P45766							P45766													
P46879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YQGD_ECOLI																																		
P52048	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YGGP_ECOLI													P52048																					
P52137	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YFJV_ECOLI								P52137																										
P69789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	PTXB_ECOLI																																		
P75684	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YAGP_ECOLI													P75684																					
P75901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	B	EFEU_ECOLI																																		P75901
P75936	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	F4	FLGD_ECOLI								P75936	P75936																									
P76147	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	YNEF_ECOLI													P76147																					
P76356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	H	YOEA_ECOLI																																		
P76628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YGAY_ECOLI																																		
P76692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YZGL_ECOLI																																		
