Merge ID	Masuda2009_fin2	Wang2007_fin	Wang2007_noglucose_fin	Oberto2009_fin	Wei2001_fin	mRNA_Taniguchi_fin	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_BasicProteome Duplicates	Entry name (Uniprot)	mRNA	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	A (mRNA per cell cycle)_RNAseq	Localization
P37590	0	1	1	1	0	0	0	3	A	PMRD_ECOLI			2	2	2			
P37595	0	1	1	1	0	0	0	3	A	IAAA_ECOLI			2	1	0			
P37596	0	1	1	1	0	0	0	3	A	NORW_ECOLI			0	0	0			
P37623	0	1	1	1	0	0	1	4	A	ACPT_ECOLI			2	2	2			A
P37634	1	1	1	1	0	1	1	6	A	YHIR_ECOLI	0.41	2	2	2	2		1.43732293	A
P37640	0	1	1	1	0	0	1	4	A	YHJB_ECOLI			2	1				A
P37646	0	1	1	1	0	0	0	3	A	YHJH_ECOLI			2	2	0			
P37647	1	1	1	1	0	1	1	6	A	KDGK_ECOLI		2	2	0	2		1.78235158	A
P37664	0	1	1	1	0	0	0	3	A	YIAC_ECOLI			2	2	2			
P37666	1	1	1	1	0	1	1	6	A	GHRB_ECOLI	1	2	2	2	2			A
P37686	0	1	1	1	0	0	0	3	A	ADH2_ECOLI			0	0	0			
P37689	1	1	1	1	0	1	1	6	A	GPMI_ECOLI	12.92	2	2	2	2			A
P37692	1	1	1	1	0	0	1	5	A	RFAF_ECOLI	0.77	2	2	2	2			A
P37765	1	1	1	1	0	1	1	6	A	RLUB_ECOLI	0.28	2	2	2	2			A
P37773	1	1	1	1	0	0	1	5	A	MPL_ECOLI	1	2	2	2	2			A
P37794	0	1	1	1	0	1	0	4	A	CHBG_ECOLI			2	2				
P38038	0	1	1	1	1	0	1	5	A	CYSJ_ECOLI			0	2		0		A
P38051	0	1	1	1	0	0	1	4	A	MENF_ECOLI			2	2	2			A
P38521	1	1	1	1	0	0	1	5	A	YGGL_ECOLI	4.52	2	2	2	2			A
P38684	0	1	1	1	1	0	1	5	A	TORR_ECOLI			2	2	2	0		A
P39163	0	1	1	1	0	0	1	4	A	CHAC_ECOLI			0	0	0			A
P39173	1	1	1	1	0	0	1	5	A	YEAD_ECOLI	1.16	2	2	2	2			A
P39177	1	1	1	1	0	1	1	6	A	USPG_ECOLI	0.56	2	2	2	2			A
P39199	1	0	1	1	0	0	1	4	A	YFCB_ECOLI		2		2	2			A
P39206	0	1	1	1	0	0	0	3	A	CAIE_ECOLI			2	0	2			
P39267	0	1	1	1	0	0	1	4	A	YJCZ_ECOLI			2	2	0			A
P39279	0	1	1	1	0	0	0	3	A	YJEJ_ECOLI			2	2	2			
P39286	0	1	1	1	0	1	1	5	A	RSGA_ECOLI			2	2	2			A
P39288	0	1	1	1	0	0	1	4	A	YJES_ECOLI			2	2	2			A
P39293	0	1	1	1	0	0	0	3	A	YJFK_ECOLI			0	0				
P39298	0	1	1	1	0	0	1	4	A	YJFP_ECOLI			2	2	0			A
P39300	0	1	1	1	0	0	1	4	A	ULAG_ECOLI			0	0				A
P39304	0	1	1	1	0	0	1	4	A	ULAD_ECOLI			0	0	0			A
P39305	0	1	1	1	0	0	0	3	A	ULAE_ECOLI			2	2	2			
P39306	0	1	1	1	0	0	0	3	A	ULAF_ECOLI			0	0	0			
P39315	0	1	1	1	0	1	0	4	A	QOR2_ECOLI			1	2				
P39337	0	1	1	1	0	0	1	4	A	YJGM_ECOLI			2	2	2			A
P39404	0	1	1	1	0	0	0	3	A	BGLJ_ECOLI			0	0	0			
P39406	1	1	1	1	0	0	1	5	A	RSMC_ECOLI	0	2	2	2	2			A
P39407	0	1	1	1	0	1	1	5	A	YJJU_ECOLI			2	2	2		2.046566462	A
P39408	0	1	1	1	0	1	0	4	A	YJJV_ECOLI			2	2	2		1.625635369	
P39409	0	1	1	1	0	0	0	3	A	YJJW_ECOLI			0	0	2			
P39411	0	1	1	1	0	0	1	4	A	YJJX_ECOLI			2	0	0			A
P39452	0	1	1	1	1	0	1	5	A	RIR3_ECOLI			0	0	0	0		A
P39829	1	1	1	1	0	0	0	4	A	GARD_ECOLI	7.63	2	0	0	2			
P39831	1	1	1	1	0	1	1	6	A	YDFG_ECOLI	5.01	2	2	2	2		6.617315851	A
P39902	0	1	1	1	1	1	0	5	A	SPRT_ECOLI			0	0	2	0		
P40191	1	1	1	1	0	0	1	5	A	PDXK_ECOLI	1.58	2	2	0	2			A
P40711	0	1	1	1	0	1	0	4	A	YAEJ_ECOLI			2	2	2		2.069249634	
P41409	1	1	1	1	0	0	0	4	A	RIHA_ECOLI	3.29	2	2	2	2			
P42593	0	1	1	1	0	0	1	4	A	FADH_ECOLI			0	2	0			A
P42596	0	1	1	1	0	0	1	4	A	RLMG_ECOLI			2	2				A
P42599	1	1	1	1	0	0	0	4	A	YGJR_ECOLI	0.79	2	2	2	2			
P42624	0	1	1	1	0	0	0	3	A	YHAK_ECOLI			2	2	2			
P42632	1	1	1	1	0	0	1	5	A	TDCE_ECOLI	0.17	2	2	2	2			A
P42904	0	1	1	1	1	0	1	5	A	PTPB2_ECOLI			0	0	0	0		A
P42907	0	1	1	1	1	0	0	4	A	AGAS_ECOLI			0	0	0	0		
P43329	0	1	1	1	1	1	1	6	A	HRPA_ECOLI			2	2	2	0	0.95173677	A
P45465	0	1	1	1	0	1	1	5	A	YRAN_ECOLI			2	2			2.155870228	A
P45469	0	1	1	1	0	0	1	4	A	YRAR_ECOLI			2	2				A
P45472	0	1	1	1	0	0	0	3	A	YHBQ_ECOLI			2	2	2			
P45475	0	1	1	1	0	1	0	4	A	YHBV_ECOLI			0	0	2			
P45524	0	1	1	1	0	1	1	5	A	YHET_ECOLI			2	0				A
P45527	0	1	1	1	0	0	0	3	A	YHBU_ECOLI			0	0	2			
P45577	1	1	1	1	0	1	1	6	A	PROQ_ECOLI	0.98	2	2	2	2			A
P45578	1	1	1	1	0	0	1	5	A	LUXS_ECOLI	1.13	2	2	2	2			A
P45579	0	1	1	1	0	0	0	3	A	YBDH_ECOLI			0	2	0			
P45748	1	1	1	1	0	1	1	6	A	RIMN_ECOLI	0.32	2	2	2	2		3.775543585	A
P45771	0	1	1	1	0	0	0	3	A	YRDD_ECOLI			2	2	2			
P45799	0	1	1	1	0	0	1	4	A	NUDE_ECOLI			2	2	2			A
P46837	1	1	1	1	0	0	1	5	A	YHGF_ECOLI	1.35	2	2	0	0			A
P46850	0	1	1	1	0	0	1	4	A	RTCB_ECOLI			0	0	0			A
P46852	0	1	1	1	0	0	0	3	A	YHHW_ECOLI			2	2	2			
P46853	1	1	1	1	0	0	1	5	A	YHHX_ECOLI	0.43	2	2	2	2			A
P46859	0	1	1	1	1	0	1	5	A	GNTK_ECOLI			0	0		0		A
P46888	0	1	1	1	0	0	1	4	A	USPC_ECOLI			2	0	2			A
P46890	0	0	1	1	0	1	0	3	A	YBAE_ECOLI				2	2		0.080152991	
P46891	0	1	1	1	1	0	1	5	A	COF_ECOLI			2	0		0		A
P50465	0	1	1	1	0	1	1	5	A	END8_ECOLI			2	0	2		0.330309827	A
P51025	0	1	1	1	0	0	1	4	A	SFGH1_ECOLI			2	2	2			A
P52007	1	1	1	1	0	1	1	6	A	YECM_ECOLI	0.44	2	2	2	2		4.807710253	A
P52044	0	1	1	1	0	0	0	3	A	YGFI_ECOLI			0	0				
P52052	0	1	1	1	0	0	0	3	A	YGGR_ECOLI			0	0	0			
P52061	1	1	1	1	0	1	1	6	A	RDGB_ECOLI	0.52	2	2	2	2			A
P52062	0	1	1	1	0	1	0	4	A	YGGW_ECOLI			2	0			0.994455502	
P52076	0	1	1	1	0	0	1	4	A	QSEB_ECOLI			2	0	2			A
P52086	0	1	1	1	1	1	0	5	A	COBC_ECOLI			0	0	0	0		
P52095	0	1	1	1	1	1	0	5	A	DCLZ_ECOLI			2	2		0	1.057986034	
P52102	0	1	1	1	0	0	0	3	A	YFHL_ECOLI			2	0				
P52108	1	1	1	1	0	0	1	5	A	RSTA_ECOLI	0.32	2	2	0	2			A
P54901	0	1	1	1	0	0	1	4	A	CSIE_ECOLI			0	2	2			A
P55135	0	1	1	1	0	0	1	4	A	RUMA_ECOLI			2	2	2			A
P55138	0	1	1	1	0	1	0	4	A	YGCE_ECOLI			0	0	2			
P55798	0	1	1	1	0	0	1	4	A	PRP1_ECOLI			0	0	0			A
P56256	0	1	1	1	0	0	0	3	A	YSAA_ECOLI			0	0	2			
P56262	0	1	1	1	0	0	1	4	A	DLHH_ECOLI			2	2				A
P60293	1	1	1	1	0	1	1	6	A	MUKF_ECOLI	0.51	2	2	2	2		1.883174422	A
P60340	1	1	1	1	0	0	0	4	A	TRUB_ECOLI	1	2	2	2	2			
P60390	1	1	1	1	0	1	1	6	A	RSMH_ECOLI	0.89	2	2	2	2			A
P60422	1	1	1	1	0	0	1	5	A	RL2_ECOLI	11	2	2	2	2			A
P60438	1	1	1	1	0	0	1	5	A	RL3_ECOLI	6.68	2	2	2	2			A
P60472	0	1	1	1	0	1	0	4	A	UPPS_ECOLI			2	2	2			
P60546	1	1	1	1	0	1	1	6	A	KGUA_ECOLI	1.36	2	2	2	2		8.572701988	A
P60566	0	1	1	1	0	0	0	3	A	FIXA_ECOLI			0	0	0			
P60584	0	1	1	1	0	0	1	4	A	CAIA_ECOLI			0	0	0			A
P60595	0	1	1	1	0	0	1	4	A	HIS5_ECOLI			2	0	0			A
P60624	1	1	1	1	0	0	1	5	A	RL24_ECOLI	20.34	2	2	2	2			A
P60651	1	1	1	1	1	0	1	6	A	SPEB_ECOLI	1	2	2	2	2	0		A
P60664	0	1	1	1	0	0	1	4	A	HIS6_ECOLI			2	2	2			A
P60716	1	1	1	1	0	1	1	6	A	LIPA_ECOLI	1	2	2	2	2		10.34114035	A
P60720	0	1	1	1	0	0	1	4	A	LIPB_ECOLI			2	2	2			A
P60723	1	1	1	1	0	0	1	5	A	RL4_ECOLI		2	2	2	2			A
P60757	1	1	1	1	0	0	1	5	A	HIS1_ECOLI		2	2	2	2			A
P60906	1	1	1	1	0	1	1	6	A	SYH_ECOLI		2	2	2	2		9.212667882	A
P61175	1	1	1	1	0	0	1	5	A	RL22_ECOLI	11.05	2	2	2	2			A
P61517	1	1	1	1	0	0	1	5	A	CAN_ECOLI	1.74	2	2	2	2			A
P61714	1	1	1	1	0	0	1	5	A	RISB_ECOLI	2.84	2	2	2	2			A
P61887	0	1	1	1	0	0	1	4	A	RMLA2_ECOLI			2	2	2			A
P61949	1	1	1	1	0	1	1	6	A	FLAV_ECOLI	1.71	2	2	2	2		13.72023572	A
P62601	0	1	1	1	0	0	1	4	A	TREF_ECOLI			2	2	2			A
P62615	0	1	1	1	0	1	1	5	A	ISPE_ECOLI			2	2	2			A
P62620	1	1	1	1	0	1	1	6	A	ISPG_ECOLI	1.88	2	2	2	2			A
P62623	1	1	1	1	1	1	1	7	A	ISPH_ECOLI	0.49	2	2	2	2	0		A
P62672	0	1	1	1	1	1	1	6	A	APAG_ECOLI			2	2	2	0	1.617685789	A
P62707	1	1	1	1	0	1	1	6	A	GPMA_ECOLI	1.34	2	2	2	2			A
P62768	1	1	1	1	0	1	1	6	A	YAEH_ECOLI	1.93	2	2	2	2			A
P63020	1	1	1	1	0	1	1	6	A	NFUA_ECOLI	1.43	2	2	2	2			A
P63177	0	1	1	1	0	1	1	5	A	RLMB_ECOLI			1	0	0			A
P63201	0	1	1	1	0	0	0	3	A	GADW_ECOLI			2	0				
P63204	0	1	1	1	0	1	0	4	A	GADE_ECOLI			2	0	2		17.22915365	
P63224	1	1	1	1	0	0	1	5	A	GMHA_ECOLI	5.84	2	2	2	2			A
P63228	1	1	1	1	0	0	0	4	A	GMHB_ECOLI	1.23	2	2	2	2			
P63264	0	1	1	1	0	1	0	4	A	CBPM_ECOLI			0	0	0			
P63284	1	1	1	1	0	1	1	6	A	CLPB_ECOLI	4.39	2	2	2	2		1.509805081	A
P63417	1	1	1	1	0	0	1	5	A	YHBS_ECOLI	0.45	2	2	2	2			A
P63746	0	1	1	1	0	0	0	3	A	EUTS_ECOLI			0	0	0			
P64476	0	1	1	1	0	1	1	5	A	YDIH_ECOLI			2	2	2			A
P64479	0	1	1	1	0	0	0	3	A	YDIZ_ECOLI			2	2	2			
P64490	0	1	1	1	0	0	0	3	A	YOAC_ECOLI			2	2	2			
P64540	1	1	1	1	0	0	0	4	A	YFCL_ECOLI	0.62	2	2	2	2			
P64554	1	1	1	1	0	1	1	6	A	YGCF_ECOLI	0.11	2	2	2	2		2.883885264	A
P64557	0	1	1	1	0	0	0	3	A	YGFM_ECOLI			0	2	0			
P64559	0	1	1	1	0	0	0	3	A	YGFY_ECOLI			2	2	2			
P64574	0	1	1	1	0	0	1	4	A	YGHW_ECOLI			0	0	0			A
P64588	1	1	1	1	0	1	1	6	A	YQJI_ECOLI	0.32	2	2	0	2		2.770633606	A
P64599	0	1	1	1	0	0	1	4	A	YHBT_ECOLI			2	2	2			A
P64610	0	1	1	1	0	0	0	3	A	YRBL_ECOLI			2	2	2			
P64612	0	1	1	1	0	0	1	4	A	YHCM_ECOLI			2	2				A
P64616	0	1	1	1	0	1	0	4	A	YHCO_ECOLI			0	2				
P64624	1	1	1	1	0	0	1	5	A	YHEO_ECOLI	0.92	2	2	2	2			A
P64636	1	1	1	1	0	1	1	6	A	YRFG_ECOLI	0.34	2	2	2	2		3.606938638	A
P65556	1	1	1	1	0	1	1	6	A	YFCD_ECOLI	1.17	2	2	2				A
P65643	0	1	1	1	0	1	0	4	A	EUTT_ECOLI			2	2				
P65807	0	1	1	1	0	0	0	3	A	YGEY_ECOLI			0	2	0			
P65870	1	1	1	1	0	1	0	5	A	QUED_ECOLI	0.16	2	0	0	0		1.952334595	
P66817	0	1	1	1	0	0	1	4	A	DIAA_ECOLI			2	2	2			A
P66899	0	1	1	1	0	0	0	3	A	DPAL_ECOLI			0	2	0			
P67080	1	1	1	1	0	1	1	6	A	YGGS_ECOLI	0.31	2	2	2	2			A
P67087	1	1	1	1	0	1	1	6	A	RSMI_ECOLI	0.25	2	2	0	0		1.563868445	A
P67095	1	1	1	1	0	1	1	6	A	YFCE_ECOLI	1.61	2	2	2	2			A
P67430	0	1	1	1	0	1	0	4	A	NEMR_ECOLI			0	0	0			
P67660	0	1	1	1	0	1	1	5	A	YHAJ_ECOLI			2	2				A
P67762	0	1	1	1	0	0	1	4	A	YHBP_ECOLI			2	2	2			A
P67826	0	1	1	1	0	0	0	3	A	CUTC_ECOLI			2	0				
P67910	1	1	1	1	0	1	1	6	A	HLDD_ECOLI	1.91	2	2	2	2		7.922583716	A
P68398	1	1	1	1	0	1	1	6	A	TADA_ECOLI		2	2	2	2			A
P68567	0	1	1	1	0	0	1	4	A	YHIQ_ECOLI			2	1	0			A
P68688	0	1	1	1	1	0	0	4	A	GLRX1_ECOLI			2	2	2	0		
P68739	0	1	1	1	0	1	1	5	A	NFI_ECOLI			2	0			4.01985014	A
P68767	1	1	1	1	0	0	1	5	A	AMPA_ECOLI	0.92	2	2	2	2			A
P69228	0	1	1	1	0	1	1	5	A	BAER_ECOLI			2	0				A
P69441	1	1	1	1	0	1	1	6	A	KAD_ECOLI	6.43	2	2	2	2		18.1087013	A
P69503	1	1	1	1	0	0	1	5	A	APT_ECOLI	1.76	2	2	2	2			A
P69506	0	1	1	1	0	1	0	4	A	RCMNS_ECOLI			2	2	2			
P69908	1	1	1	1	0	1	0	5	A	DCEA_ECOLI	2.06	2	0	0	0		3.119106542	
P69910	1	1	1	1	1	0	0	5	A	DCEB_ECOLI	1.52	2	2	2	0	0		
P69922	1	1	1	1	0	0	0	4	A	FUCI_ECOLI	0.18	2	2	2	2			
P75672	0	1	1	1	0	0	1	4	A	YAFS_ECOLI			2	2	2			A
P75713	0	1	1	1	0	0	0	3	A	YLBA_ECOLI			2	2	2			
P75726	0	1	1	1	0	0	0	3	A	CILA_ECOLI			0	0	0			
P75736	1	1	1	1	0	1	1	6	A	YBFF_ECOLI	1.02	2	2	2	2		1.253565045	A
P75745	0	1	1	1	0	0	1	4	A	YBGK_ECOLI			2	2	2			A
P75779	0	1	1	1	0	0	1	4	A	YBIX_ECOLI			2	2				A
P75792	0	1	1	1	0	1	1	5	A	SUPH_ECOLI			2	0	2			A
P75793	0	1	1	1	0	0	0	3	A	PFLF_ECOLI			0	0	2			
P75794	0	1	1	1	0	0	0	3	A	PFLE_ECOLI			0	0	0			
P75809	0	1	1	1	0	1	1	5	A	YBJI_ECOLI			2	0	0			A
P75811	0	1	1	1	0	0	0	3	A	YBJK_ECOLI			0	2				
P75817	0	1	1	1	0	0	1	4	A	RUMB_ECOLI			1	0				A
P75823	1	1	1	1	0	0	1	5	A	LTAE_ECOLI	0.74	2	2	2	2			A
P75824	0	1	1	1	0	0	0	3	A	HCR_ECOLI			2	0				
P75825	0	1	1	1	0	0	0	3	A	HCP_ECOLI			0	0	2			
P75838	1	1	1	1	0	1	1	6	A	YCAO_ECOLI	0.58	2	2	0	2		1.216599419	A
P75849	1	1	1	1	0	1	1	6	A	YCBL_ECOLI	0.57	2	2	2	2		14.02512821	A
P75862	0	1	1	1	0	0	0	3	A	YCBW_ECOLI			2	2	2			
P75863	1	1	1	1	0	0	1	5	A	YCBX_ECOLI	0.48	2	2	2	2			A
P75864	1	1	1	1	0	1	1	6	A	RLML_ECOLI	0	2	2	2	2		1.722690684	A
P75867	1	1	1	1	0	0	1	5	A	LONH_ECOLI	1.04	2	2	2	2			A
P75869	0	1	1	1	0	1	0	4	A	SXY_ECOLI			0	2				
P75874	1	1	1	1	0	1	1	6	A	YCCU_ECOLI	1.38	2	2	2	2			A
P75876	1	1	1	1	0	0	1	5	A	RLMI_ECOLI		2	2	2	2			A
P75893	0	1	1	1	0	0	1	4	A	RUTF_ECOLI			0	0	0			A
P75894	0	1	1	1	0	0	0	3	A	RUTE_ECOLI			0	0	0			
P75897	0	1	1	1	0	0	0	3	A	RUTB_ECOLI			0	0	0			
P75898	0	1	1	1	0	1	0	4	A	RUTA_ECOLI			0	0	0			
P75914	1	1	1	1	0	0	1	5	A	YCDX_ECOLI	0.98	2	2	2	2			A
P75915	1	1	1	1	0	0	1	5	A	YCDY_ECOLI	0.25	2	2	2	2			A
P75919	0	1	1	1	0	1	1	5	A	YMDC_ECOLI			2	2	2		1.024863954	A
P75949	1	1	1	1	0	1	1	6	A	NAGZ_ECOLI	3.14	2	2	2	2		2.277305018	A
P75952	0	1	1	1	0	0	1	4	A	YCFQ_ECOLI			2	2	2			A
P75960	1	1	1	1	0	1	0	5	A	NPD_ECOLI	2.12	2	2	2	2		1.423443922	
P75966	0	1	1	1	0	0	0	3	A	RLUE_ECOLI			2	2	2			
P76004	0	1	1	1	0	0	0	3	A	YCGM_ECOLI			2	2	2			
P76008	0	1	1	1	0	0	1	4	A	LDCA_ECOLI			2	2	2			A
P76034	1	1	1	1	0	0	1	5	A	YCIT_ECOLI		2	2	2	2			A
P76046	0	1	1	1	0	1	1	5	A	YCJX_ECOLI			2	0	0			A
P76121	0	1	1	1	0	0	0	3	A	YDDH_ECOLI			2	2	2			
P76127	0	1	1	1	0	0	0	3	A	BDM_ECOLI			2	2	0			
P76134	0	1	1	1	0	0	0	3	A	YDEM_ECOLI			0	0	2			
P76149	0	1	1	1	0	0	1	4	A	YNEI_ECOLI			2	2	2			A
P76187	1	1	1	1	0	0	1	5	A	YDHF_ECOLI	0.64	2	2	2	2			A
P76201	0	1	1	1	0	0	0	3	A	YDIQ_ECOLI			0	0	0			
P76213	0	1	1	1	0	0	1	4	A	CHO_ECOLI			2	2				A
P76215	0	1	1	1	0	0	0	3	A	ASTE_ECOLI			2	2				
P76216	0	1	1	1	0	1	0	4	A	ASTB_ECOLI			2	2	0			
P76234	0	1	1	1	0	0	0	3	A	YEAE_ECOLI			2	2	2			
P76235	0	1	1	1	0	0	0	3	A	YEAH_ECOLI			0	2	0			
P76243	0	1	1	1	0	0	0	3	A	YEAO_ECOLI			2	2	2			
P76245	0	1	1	1	0	0	1	4	A	YEAP_ECOLI			2	2	2			A
P76256	1	1	1	1	0	0	1	5	A	YEAZ_ECOLI	0.29	2	2	0				A
P76257	0	1	1	1	0	0	1	4	A	YOAA_ECOLI			2	2	2			A
P76268	1	1	1	1	0	0	1	5	A	KDGR_ECOLI	1.27	2	2	2	2			A
P76273	0	1	1	1	0	0	1	4	A	RSMF_ECOLI			2	0	0			A
P76275	0	1	1	1	0	0	0	3	A	YEBW_ECOLI			2	2	2			
P76280	0	1	1	1	0	0	1	4	A	YOBB_ECOLI			2	2	2			A
P76290	1	1	1	1	0	0	1	5	A	CMOA_ECOLI	0.35	2	2	2	2			A
P76291	1	1	1	1	0	0	0	4	A	CMOB_ECOLI	0.36	2	2	0				
P76340	0	1	1	1	0	1	1	5	A	YEDW_ECOLI			2	2	2			A
P76369	0	1	1	1	0	0	0	3	A	YEEY_ECOLI			2	2				
P76418	0	1	1	1	0	1	0	4	A	YEGU_ECOLI			2	0	0			
P76422	0	1	1	1	0	0	1	4	A	THID_ECOLI			0	0	0			A
P76440	1	1	1	1	0	0	0	4	A	YEIT_ECOLI	1	2	2	2	2			
P76472	0	1	1	1	0	0	1	4	A	ARND_ECOLI			2	2	2			A
P76483	0	1	1	1	0	0	0	3	A	YFBM_ECOLI			0	0	0			
P76491	0	1	1	1	0	0	1	4	A	YFBR_ECOLI			2	2	2			A
P76503	0	1	1	1	0	0	1	4	A	FADI_ECOLI			2	2	2			A
P76524	0	1	1	1	0	1	0	4	A	YPDF_ECOLI			0	0	0			
P76535	1	1	1	1	0	1	1	6	A	MURQ_ECOLI		2	2	2	2		0.05292741	A
P76539	0	1	1	1	0	0	1	4	A	YPEA_ECOLI			2	2	2			A
P76541	1	1	1	1	0	0	1	5	A	EUTL_ECOLI	0	2	0	0	0			A
P76553	0	1	1	1	0	0	0	3	A	EUTG_ECOLI			0	0	0			
P76555	0	1	1	1	0	0	0	3	A	EUTQ_ECOLI			1	2	0			
P76556	0	1	1	1	0	0	0	3	A	EUTP_ECOLI			0	0	0			
P76558	1	1	1	1	0	1	1	6	A	MAO2_ECOLI	10.06	2	2	2	2			A
P76561	0	1	1	1	0	0	1	4	A	YPFH_ECOLI			2	2	2			A
P76584	0	1	1	1	0	0	0	3	A	YPHB_ECOLI			0	0	0			
P76585	0	1	1	1	0	0	1	4	A	YPHG_ECOLI			0	0	2			A
P76594	0	1	1	1	0	1	1	5	A	YFIQ_ECOLI			2	2	2		1.163851466	A
P76633	0	1	1	1	0	1	0	4	A	YGCW_ECOLI			0	0	0			
P76641	0	1	1	1	0	0	0	3	A	GUAD_ECOLI			2	2	1			
P76658	1	1	1	1	0	0	1	5	A	HLDE_ECOLI	1	2	2	2				A
P76938	0	1	1	1	0	0	0	3	A	YFCM_ECOLI			2	2	2			
P77147	0	1	1	1	0	0	0	3	A	YDHT_ECOLI			0	0	0			
P77150	1	1	1	1	0	0	1	5	A	PDXY_ECOLI	1	2	2	2				A
P77174	0	1	1	1	0	0	0	3	A	YBDM_ECOLI			2	1				
P77218	0	1	1	1	0	1	0	4	A	EUTD_ECOLI			0	2				
P77247	1	1	1	1	0	0	0	4	A	YNIC_ECOLI	0.41	2	2	2	2			
P77258	1	1	1	1	0	0	1	5	A	NEMA_ECOLI	0.85	2	2	2	2			A
P77277	0	1	1	1	0	0	0	3	A	EUTJ_ECOLI			2	2	2			
P77334	0	1	1	1	0	0	1	4	A	GMR_ECOLI			0	0	0			A
P77337	0	1	1	1	0	0	0	3	A	YDIS_ECOLI			0	0	0			
P77376	0	1	1	1	0	1	1	5	A	YDGJ_ECOLI			2	2	2			A
P77378	0	1	1	1	0	0	0	3	A	YDIR_ECOLI			0	0	0			
P77396	0	1	1	1	0	0	0	3	A	YPDC_ECOLI			2	2	2			
P77398	0	1	1	1	0	1	1	5	A	ARNA_ECOLI			2	2	2			A
P77399	0	1	1	1	0	1	1	5	A	FADJ_ECOLI			0	2	0			A
P77402	0	1	1	1	0	0	0	3	A	YDIP_ECOLI			0	0	0			
P77434	0	1	1	1	0	0	1	4	A	YFDZ_ECOLI			2	2	2			A
P77475	1	1	1	1	0	1	1	6	A	YQAB_ECOLI	0.66	2	2	2			3.614570282	A
P77488	1	1	1	1	0	1	1	6	A	DXS_ECOLI	0.64	2	2	2	2			A
P77493	0	1	1	1	0	0	0	3	A	YDJH_ECOLI			0	0	0			
P77526	0	1	1	1	0	0	0	3	A	YFCG_ECOLI			0	0	0			
P77544	0	1	1	1	0	1	0	4	A	YFCF_ECOLI			2	1				
P77552	1	1	1	1	0	0	1	5	A	YDHQ_ECOLI	0.97	2	2	2	2			A
P77555	0	1	1	1	0	0	0	3	A	ALLD_ECOLI			0	0	0			
P77559	0	1	1	1	1	0	1	5	A	YNFL_ECOLI			2	2	2	0		A
P77561	0	1	1	1	0	1	1	5	A	YDEP_ECOLI			1	0				A
P77567	0	1	1	1	0	0	0	3	A	NHOA_ECOLI			2	2	0			
P77570	0	1	1	1	0	0	0	3	A	ANMK_ECOLI			2	0	2			
P77581	1	1	1	1	0	1	1	6	A	ASTC_ECOLI	1.29	2	0	2	0		0.819362533	A
P77585	0	1	1	1	0	1	0	4	A	YPDE_ECOLI			0	0	0			
P77625	0	1	1	1	0	1	1	5	A	YFBT_ECOLI			2	2	2		2.394876395	A
P77671	0	1	1	1	0	0	0	3	A	ALLB_ECOLI			1	2				
P77714	0	1	1	1	0	0	0	3	A	YDIT_ECOLI			0	0	0			
P77721	1	1	1	1	0	1	0	5	A	YDJF_ECOLI	0.37	2	1	2	2			
P77735	1	1	1	1	0	0	1	5	A	YAJO_ECOLI	0.79	2	2	2	2			A
P77739	1	1	1	1	0	0	1	5	A	YNIA_ECOLI	1.67	2	2	2	2			A
P77748	0	1	1	1	0	1	1	5	A	YDIJ_ECOLI			2	2	2		2.638270487	A
P77766	0	1	1	1	0	0	1	4	A	TRPH_ECOLI			2	2	2			A
P77775	1	1	1	1	0	0	1	5	A	YFCH_ECOLI	1	2	2	2	2			A
P77781	1	1	1	1	0	0	0	4	A	YDII_ECOLI	1.18	2	2	2				
P77788	0	1	1	1	0	0	0	3	A	NUDG_ECOLI			2	2	2			
P77808	1	1	1	1	0	0	1	5	A	CINAL_ECOLI	0	2	2	0	2			A
P78055	0	1	1	1	0	0	0	3	A	FSAA_ECOLI			2	2	2			
P80644	0	1	1	1	0	0	1	4	A	SSUE_ECOLI			0	0	0			A
P80645	0	1	1	1	0	0	1	4	A	SSUD_ECOLI			0	0	0			A
Q46799	0	1	1	1	0	1	0	4	A	XDHA_ECOLI			0	2	0			
Q46800	0	1	1	1	0	0	1	4	A	XDHB_ECOLI			0	2	0			A
Q46802	0	1	1	1	0	1	0	4	A	YGEV_ECOLI			2	2	2		0.185304671	
Q46803	0	1	1	1	0	0	0	3	A	YGEW_ECOLI			0	2	0			
Q46806	0	1	1	1	0	1	0	4	A	PHYDA_ECOLI			0	2	0			
Q46809	0	1	1	1	0	0	0	3	A	YQEC_ECOLI			0	2	2			
Q46810	0	1	1	1	0	0	0	3	A	YGFJ_ECOLI			0	2	2			
Q46812	0	1	1	1	0	0	0	3	A	SSNA_ECOLI			1	2	0			
Q46820	0	1	1	1	0	1	0	4	A	YGFT_ECOLI			0	2	0			
Q46822	0	1	1	1	0	0	0	3	A	IDI_ECOLI			2	2	2			
Q46829	1	1	1	1	0	0	1	5	A	BGLA_ECOLI	0.59	2	2	2	2			A
Q46855	0	1	1	1	0	0	1	4	A	YQHC_ECOLI			2	2				A
Q46856	1	1	1	1	0	1	1	6	A	YQHD_ECOLI	0.46	2	2	2	2			A
Q46857	1	1	1	1	0	0	1	5	A	DKGA_ECOLI	0.63	2	0	0				A
