ECBD_4049	253775387	1	1	1	1	1	5	1	1	1	1	1	
ECBD_0578	253772002	1		1	1		3	1		1	1		15,0
ECBD_0408	253771833	1	1	1	1	1	5	1	1	1	1	1	10,0
ECBD_3194	253774548	1	1	1	1	1	5	1	1	1	1	1	13,0
ECBD_0430	253771855	1	1		1	1	4	1	1		1	1	8,0
ECBD_0456	253771881	1	1	1	1	1	5	1	1	1	1	1	8,0
ECBD_4047	253775385	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_2002	253773400	1	1	1	1	1	5	1	1	1	1	1	6,0
ECBD_3450	253774804	1	1	1	1	1	5	1	1	1	1	1	12,0
ECBD_0436	253771861	1	1	1	1	1	5	1	1	1	1	1	9,0
ECBD_0454	253771879	1	1	1	1	1	5	1	1	1	1	1	6,0
ECBD_3593	253774945	1	1	1	1	1	5	1	1	1	1	1	5,0
ECBD_2684	253774060	1		1	1	1	4	1		1	1	1	19,0
ECBD_0432	253771857	1		1	1		3	1		1	1		
ECBD_0329	253771755	1		1	1	1	4	1		1	1	1	17,0
ECBD_3193	253774547	1	1	1	1	1	5	1	1	1	1	1	10,0
ECBD_0556	253771980	1	1	1	1	1	5	1	1	1	1	1	5,0
ECBD_0445	253771870	1	1	1	1		4	1	1	1	1		5,0
ECBD_2919	253774288	1	1	1	1	1	5	1	1	1	1	1	5,0
ECBD_0391	253771816	1		1	1		3	1		1	1		9,0
ECBD_3776	253775117	1		1	1		3	1		1	1		8,0
ECBD_2516	253773892	1	1	1	1	1	5	1	1	1	1	1	9,0
ECBD_0443	253771868	1	1	1	1	1	5	1	1	1	1	1	7,0
ECBD_0720	253772143	1		1	1		3	1		1	1		11,0
ECBD_3434	253774788	1				1	2	1				1	10,0
ECBD_0457	253771882	1	1	1	1	1	5	1	1	1	1	1	5,0
ECBD_3441	253774795	1	1	1	1	1	5	1	1	1	1	1	6,0
ECBD_1187	253772607	1		1	1		3	1		1	1		16,0
ECBD_3834	253775175	1	1	1	1		4	1	1	1	1		6,0
ECBD_3253	253774607	1	1	1	1	1	5	1	1	1	1	1	9,0
ECBD_2974	253774339	1		1			2	1		1			6,0
ECBD_3974	253775313	1		1	1		3	1		1	1		7,0
ECBD_2551	253773927	1		1	1	1	4	1		1	1	1	6,0
ECBD_3832	253775173	1	1	1	1		4	1	1	1	1		4,0
ECBD_2712	253774088	1	1	1	1		4	1	1	1	1		10,0
ECBD_0516	253771940	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_4032	253775370	1	1		1	1	4	1	1		1	1	5,0
ECBD_0517	253771941	1	1	1	1	1	5	1	1	1	1	1	6,0
ECBD_1080	253772500	1	1	1	1	1	5	1	1	1	1	1	8,0
ECBD_1174	253772594	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_4298	253775631	1	1	1	1	1	5	1	1	1	1	1	8,0
ECBD_1806	253773211	1	1	1	1	1	5	1	1	1	1	1	8,0
ECBD_2991	253774356	1					1	1					6,0
ECBD_3855	253775196	1		1	1	1	4	1		1	1	1	12,0
ECBD_2492	253773868	1	1	1	1	1	5	1	1	1	1	1	8,0
ECBD_0185	253771615	1	1	1	1	1	5	1	1	1	1	1	4,0
ECBD_1077	253772497	1	1		1		3	1	1		1		6,0
ECBD_1929	253773329	1	1	1	1	1	5	1	1	1	1	1	7,0
ECBD_0950	253772370	1		1	1	1	4	1		1	1	1	6,0
ECBD_2986	253774351	1		1	1		3	1		1	1		9,0
ECBD_0557	253771981	1	1		1		3	1	1		1		5,0
ECBD_0489	253771914	1		1	1		3	1		1	1		9,0
ECBD_3470	253774823	1	1	1	1	1	5	1	1	1	1	1	13,0
ECBD_3476	253774829	1		1		1	3	1		1		1	10,0
ECBD_1151	253772571	1		1	1		3	1		1	1		4,0
ECBD_1154	253772574	1		1	1	1	4	1		1	1	1	8,0
ECBD_1343	253772760	1		1			2	1		1			9,0
ECBD_0687	253772110	1		1			2	1		1			9,0
ECBD_1035	253772455	1	1	1	1	1	5	1	1	1	1	1	8,0
ECBD_0431	253771856	1	1	1	1	1	5	1	1	1	1	1	7,0
ECBD_0442	253771867	1	1		1	1	4	1	1		1	1	6,0
ECBD_4053	253775391	1	1	1	1	1	5	1	1	1	1	1	
ECBD_1927	253773327	1		1	1		3	1		1	1		4,0
ECBD_0676	253772099	1	1		1	1	4	1	1		1	1	6,0
ECBD_1316	253772733	1	1	1	1	1	5	1	1	1	1	1	5,0
ECBD_0089	253771522	1	1		1	1	4	1	1		1	1	3,0
ECBD_4240	253775575	1	1	1	1	1	5	1	1	1	1	1	2,0
ECBD_0572	253771996	1		1	1	1	4	1		1	1	1	7,0
ECBD_1809	253773214	1		1			2	1		1			5,0
ECBD_3010	253774373	1	1	1	1	1	5	1	1	1	1	1	
ECBD_1472	253772888	1	1		1		3	1	1		1		7,0
ECBD_1089	253772509	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_0496	253771920	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_3650	253775000	1					1	1					1,0
ECBD_4300	253775633	1		1	1	1	4	1		1	1	1	9,0
ECBD_3439	253774793	1	1	1	1		4	1	1	1	1		3,0
ECBD_3254	253774608	1	1	1	1	1	5	1	1	1	1	1	2,0
ECBD_2811	253774185	1		1	1	1	4	1		1	1	1	5,0
ECBD_0447	253771872	1	1	1	1		4	1	1	1	1		9,0
ECBD_2706	253774082	1					1	1					6,0
ECBD_1562	253772976	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_1175	253772595	1		1	1		3	1		1	1		9,0
ECBD_2042	253773440	1		1	1	1	4	1		1	1	1	4,0
ECBD_2611	253773987	1		1	1	1	4	1		1	1	1	8,0
ECBD_1099	253772519	1					1	1					4,0
ECBD_3422	253774776	1	1	1	1	1	5	1	1	1	1	1	1,0
ECBD_2729	253774105	1	1	1	1	1	5	1	1	1	1	1	2,0
ECBD_2928	253774297	1	1	1	1	1	5	1	1	1	1	1	4,0
ECBD_0075	253771508	1		1	1		3	1		1	1		7,0
ECBD_0407	253771832	1	1	1	1		4	1	1	1	1		5,0
ECBD_3238	253774592	1		1			2	1		1			8,0
ECBD_1112	253772532	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_1212	253772631	1	1	1	1	1	5	1	1	1	1	1	4,0
ECBD_0441	253771866	1	1	1	1		4	1	1	1	1		5,0
ECBD_2515	253773891	1		1			2	1		1			3,0
ECBD_0444	253771869	1	1	1	1		4	1	1	1	1		4,0
ECBD_3250	253774604	1	1	1	1	1	5	1	1	1	1	1	1,0
ECBD_3854	253775195	1		1	1		3	1		1	1		3,0
ECBD_4069	253775406	1	1	1	1	1	5	1	1	1	1	1	7,0
ECBD_0560	253771984	1			1	1	3	1			1	1	7,0
ECBD_3016	253774379	1	1	1	1	1	5	1	1	1	1	1	7,0
ECBD_0576	253772000	1		1	1	1	4	1		1	1	1	7,0
ECBD_4063	253775400	1					1	1					7,0
ECBD_2353	253773734	1			1		2	1			1		5,0
ECBD_3793	253775134	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_3631	253774981	1		1	1		3	1		1	1		4,0
ECBD_0575	253771999	1	1	1	1	1	5	1	1	1	1	1	6,0
ECBD_3457	253774811	1		1	1	1	4	1		1	1	1	1,0
ECBD_3992	253775331	1	1	1	1	1	5	1	1	1	1	1	11,0
ECBD_2062	253773460	1			1		2	1			1		3,0
ECBD_1095	253772515	1	1	1		1	4	1	1	1		1	6,0
ECBD_2717	253774093	1					1	1					4,0
ECBD_0090	253771523	1			1		2	1			1		
ECBD_0916	253772337	1					1	1					2,0
ECBD_3862	253775203	1			1		2	1			1		1,0
ECBD_1311	253772730	1	1	1	1	1	5	1	1	1	1	1	4,0
ECBD_3604	253774954	1		1	1		3	1		1	1		5,0
ECBD_0449	253771874	1	1				2	1	1				3,0
ECBD_3098	253774455	1	1	1	1	1	5	1	1	1	1	1	2,0
ECBD_0209	253771639	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_1280	253772699	1	1	1	1	1	5	1	1	1	1	1	2,0
ECBD_2063	253773461	1	1	1	1	1	5	1	1	1	1	1	1,0
ECBD_0571	253771995	1					1	1					6,0
ECBD_2647	253774023	1			1		2	1			1		11,0
ECBD_1524	253772938	1					1	1					2,0
ECBD_1933	253773333	1			1		2	1			1		
ECBD_0435	253771860	1	1		1	1	4	1	1		1	1	3,0
ECBD_1429	253772846	1					1	1					5,0
ECBD_4033	253775371	1					1	1					1,0
ECBD_1862	253773263	1	1	1	1	1	5	1	1	1	1	1	1,0
ECBD_1186	253772606	1		1			2	1		1			3,0
ECBD_3860	253775201	1	1	1	1	1	5	1	1	1	1	1	4,0
ECBD_2385	253773765	1					1	1					2,0
ECBD_2683	253774059	1					1	1					3,0
ECBD_3630	253774980	1					1	1					2,0
ECBD_2144	253773534	1	1	1		1	4	1	1	1		1	3,0
ECBD_2227	253773612	1			1		2	1			1		
ECBD_1407	253772824	1		1	1	1	4	1		1	1	1	3,0
ECBD_3485	253774838	1					1	1					
ECBD_2188	253773574	1	1		1	1	4	1	1		1	1	
ECBD_3861	253775202	1		1	1		3	1		1	1		6,0
ECBD_3505	253774858	1	1	1	1	1	5	1	1	1	1	1	4,0
ECBD_1566	253772980	1	1	1	1	1	5	1	1	1	1	1	
ECBD_3312	253774666	1					1	1					2,0
ECBD_1373	253772790	1	1	1	1	1	5	1	1	1	1	1	2,0
ECBD_0709	253772132	1					1	1					10,0
ECBD_4327	253775660	1	1	1	1	1	5	1	1	1	1	1	
ECBD_0514	253771938	1	1	1	1	1	5	1	1	1	1	1	
ECBD_3286	253774640	1	1	1		1	4	1	1	1		1	1,0
ECBD_3522	253774875	1	1	1	1	1	5	1	1	1	1	1	
ECBD_4296	253775629	1	1	1	1	1	5	1	1	1	1	1	
ECBD_0279	253771709	1			1	1	3	1			1	1	1,0
ECBD_1172	253772592	1			1	1	3	1			1	1	1,0
ECBD_3519	253774872	1	1	1	1	1	5	1	1	1	1	1	2,0
ECBD_0463	253771888	1					1	1					
ECBD_4000	253775339	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_0594	253772018	1					1	1					1,0
ECBD_2512	253773888	1	1		1		3	1	1		1		1,0
ECBD_2348	253773729	1					1	1					
ECBD_4297	253775630	1		1	1	1	4	1		1	1	1	
ECBD_4239	253775574	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_2627	253774003	1					1	1					
ECBD_0440	253771865	1	1		1	1	4	1	1		1	1	5,0
ECBD_1076	253772496	1		1	1		3	1		1	1		6,0
ECBD_2828	253774202	1		1		1	3	1		1		1	
ECBD_1026	253772446	1	1	1	1	1	5	1	1	1	1	1	
ECBD_0724	253772147	1		1			2	1		1			6,0
ECBD_1824	253773229	1			1	1	3	1			1	1	
ECBD_4091	253775428	1	1	1	1	1	5	1	1	1	1	1	
ECBD_3800	253775141	1					1	1					
ECBD_1565	253772979	1	1	1	1	1	5	1	1	1	1	1	
ECBD_2990	253774355	1	1	1	1	1	5	1	1	1	1	1	
ECBD_1785	253773190	1					1	1					1,0
ECBD_2922	253774291	1	1	1	1	1	5	1	1	1	1	1	
ECBD_0004	253771439	1	1	1	1		4	1	1	1	1		6,0
ECBD_2043	253773441	1	1	1	1	1	5	1	1	1	1	1	4,0
ECBD_2350	253773731	1		1			2	1		1			2,0
ECBD_2532	253773908	1					1	1					
ECBD_0909	253772330	1	1	1		1	4	1	1	1		1	
ECBD_0112	253771544	1					1	1					
ECBD_1178	253772598	1			1		2	1			1		
ECBD_1423	253772840	1		1	1		3	1		1	1		
ECBD_1483	253772899	1	1	1	1	1	5	1	1	1	1	1	1,0
ECBD_1279	253772698	1					1	1					
ECBD_3221	253774575	1			1	1	3	1			1	1	
ECBD_0908	253772329	1					1	1					
ECBD_0563	253771987	1		1	1		3	1		1	1		
ECBD_0093	253771526	1		1	1	1	4	1		1	1	1	
ECBD_0129	253771561	1	1	1	1	1	5	1	1	1	1	1	1,0
ECBD_1554	253772968	1					1	1					1,0
ECBD_2983	253774348	1	1	1	1	1	5	1	1	1	1	1	
ECBD_0451	253771876	1	1	1	1		4	1	1	1	1		
ECBD_3506	253774859	1					1	1					1,0
ECBD_3676	253775025	1	1	1			3	1	1	1			2,0
ECBD_2511	253773887	1					1	1					
ECBD_2632	253774008	1					1	1					3,0
ECBD_1637	253773049	1		1			2	1		1			1,0
ECBD_2015	253773413	1	1	1	1		4	1	1	1	1		3,0
ECBD_1070	253772490	1			1	1	3	1			1	1	1,0
ECBD_0359	253771785	1	1	1	1	1	5	1	1	1	1	1	3,0
ECBD_1631	253773043	1		1	1		3	1		1	1		
ECBD_1375	253772792	1	1	1	1	1	5	1	1	1	1	1	
ECBD_3458	253774812	1					1	1					3,0
ECBD_0001	253771436	1			1		2	1			1		
ECBD_0991	253772411	1	1	1	1		4	1	1	1	1		
ECBD_3087	253774447	1				1	2	1				1	
ECBD_1378	253772795	1	1	1	1	1	5	1	1	1	1	1	
ECBD_2508	253773884	1	1	1	1	1	5	1	1	1	1	1	
ECBD_1024	253772444	1				1	2	1				1	1,0
ECBD_0490	253771915	1					1	1					2,0
ECBD_1276	253772695	1	1	1			3	1	1	1			1,0
ECBD_1553	253772967	1	1	1			3	1	1	1			1,0
ECBD_3489	253774842	1					1	1					1,0
ECBD_1650	253773062	1	1				2	1	1				
ECBD_0433	253771858	1					1	1					
ECBD_0326	253771753	1	1	1	1	1	5	1	1	1	1	1	
ECBD_3090	253774450	1	1			1	3	1	1			1	
ECBD_2766	253774141	1					1	1					
ECBD_3548	253774901	1					1	1					
ECBD_4262	253775597	1					1	1					
ECBD_3888	253775229	1	1	1	1	1	5	1	1	1	1	1	2,0
ECBD_3455	253774809	1					1	1					2,0
ECBD_4068	253775405	1		1	1	1	4	1		1	1	1	
ECBD_4175	253775511	1					1	1					
ECBD_1169	253772589	1		1			2	1		1			1,0
ECBD_4024	253775362	1					1	1					
ECBD_1730	253773135	1					1	1					
ECBD_3069	253774430	1		1			2	1		1			
ECBD_2726	253774102	1					1	1					1,0
ECBD_1028	253772448	1	1	1	1	1	5	1	1	1	1	1	
ECBD_1816	253773221		1		1		2		1		1		62,8
ECBD_2209	253773594		1			1	2		1			1	33,4
ECBD_3015	253774378		1	1	1	1	4		1	1	1	1	59,8
ECBD_1591	253773004		1				1		1				46
ECBD_0686	253772109		1			1	2		1			1	41,2
ECBD_3582	253774934		1	1	1	1	4		1	1	1	1	32,9
ECBD_3887	253775228		1			1	2		1			1	19,5
ECBD_0114	253771546		1		1	1	3		1		1	1	34
ECBD_0069	253771502		1		1		2		1		1		34
ECBD_1836	253773241		1	1	1	1	4		1	1	1	1	24,3
ECBD_1906	253773307		1		1	1	3		1		1	1	38,7
ECBD_2920	253774289		1	1	1	1	4		1	1	1	1	23,9
ECBD_0497	253771921		1	1	1	1	4		1	1	1	1	12,7
ECBD_1250	253772669		1		1	1	3		1		1	1	25,6
ECBD_3562	253774915		1				1		1				29,4
ECBD_2644	253774020		1	1	1	1	4		1	1	1	1	29,9
ECBD_0269	253771699		1		1		2		1		1		38,9
ECBD_2910	253774280		1		1	1	3		1		1	1	20,2
ECBD_3426	253774780		1		1	1	3		1		1	1	14,4
ECBD_2521	253773897		1		1	1	3		1		1	1	21,7
ECBD_0872	253772294		1	1	1	1	4		1	1	1	1	30,4
ECBD_1503	253772919		1				1		1				19,9
ECBD_4217	253775553		1	1	1	1	4		1	1	1	1	23,6
ECBD_1491	253772907		1	1	1	1	4		1	1	1	1	12
ECBD_2496	253773872		1		1	1	3		1		1	1	16,6
ECBD_2938	253774307		1			1	2		1			1	26,8
ECBD_0703	253772126		1	1	1	1	4		1	1	1	1	21,2
ECBD_2936	253774305		1	1	1	1	4		1	1	1	1	20,9
ECBD_1731	253773136		1		1		2		1		1		23,6
ECBD_3560	253774913		1	1	1	1	4		1	1	1	1	12
ECBD_2994	253774359		1	1			2		1	1			66,9
ECBD_2814	253774188		1				1		1				25,1
ECBD_1402	253772819		1	1			2		1	1			24,4
ECBD_0722	253772145		1				1		1				20
ECBD_4112	253775449		1	1		1	3		1	1		1	5,2
ECBD_3019	253774382		1	1	1	1	4		1	1	1	1	9,7
ECBD_3747	253775091		1	1	1	1	4		1	1	1	1	50,3
ECBD_3191	253774545		1	1	1	1	4		1	1	1	1	24,6
ECBD_2044	253773442		1	1		1	3		1	1		1	23,1
ECBD_3919	253775259		1			1	2		1			1	45,4
ECBD_3018	253774381		1			1	2		1			1	13,6
ECBD_0532	253771956		1	1	1	1	4		1	1	1	1	12
ECBD_0330	253771756		1	1	1	1	4		1	1	1	1	13,7
ECBD_3791	253775132		1	1		1	3		1	1		1	11,8
ECBD_1179	253772599		1				1		1				24
ECBD_0348	253771774		1	1		1	3		1	1		1	31,5
ECBD_2650	253774026		1				1		1				5,2
ECBD_3527	253774880		1	1	1		3		1	1	1		32
ECBD_2708	253774084		1	1	1	1	4		1	1	1	1	4
ECBD_2500	253773876		1	1	1	1	4		1	1	1	1	5,7
ECBD_1811	253773216		1				1		1				12,1
ECBD_2784	253774159		1	1	1	1	4		1	1	1	1	6,7
ECBD_0211	253771641		1	1		1	3		1	1		1	13,6
ECBD_3421	253774775		1		1	1	3		1		1	1	18,1
ECBD_0736	253772159		1	1		1	3		1	1		1	6,5
ECBD_3901	253775242		1	1	1		3		1	1	1		13,8
ECBD_3920	253775260		1	1			2		1	1			6,5
ECBD_0797	253772219		1				1		1				
ECBD_2923	253774292		1	1	1		3		1	1	1		19
ECBD_1823	253773228		1		1		2		1		1		16,4
ECBD_4254	253775589		1	1		1	3		1	1		1	13,1
ECBD_3590	253774942		1	1	1	1	4		1	1	1	1	15,1
ECBD_2433	253773813		1		1		2		1		1		31
ECBD_0201	253771631		1				1		1				10,9
ECBD_1579	253772992		1				1		1				3,5
ECBD_3882	253775223		1		1	1	3		1		1	1	6,6
ECBD_1916	253773317		1				1		1				5
ECBD_0351	253771777		1	1		1	3		1	1		1	10,5
ECBD_3991	253775330		1	1	1		3		1	1	1		2,3
ECBD_3917	253775257		1	1	1	1	4		1	1	1	1	16,4
ECBD_3660	253775010		1	1			2		1	1			
ECBD_1944	253773343		1		1		2		1		1		8,8
ECBD_3529	253774882		1	1			2		1	1			19,6
ECBD_4209	253775545		1	1	1	1	4		1	1	1	1	5,8
ECBD_3370	253774724		1		1	1	3		1		1	1	21,4
ECBD_4186	253775522		1		1		2		1		1		
ECBD_0814	253772236		1		1	1	3		1		1	1	25,8
ECBD_3024	253774387		1	1		1	3		1	1		1	7,9
ECBD_4237	253775572		1			1	2		1			1	2,6
ECBD_3227	253774581		1	1		1	3		1	1		1	7,7
ECBD_3495	253774848		1	1	1	1	4		1	1	1	1	4,9
ECBD_1336	253772753		1	1	1	1	4		1	1	1	1	14,5
ECBD_2705	253774081		1	1			2		1	1			
ECBD_2485	253773861		1				1		1				4,5
ECBD_2921	253774290		1	1	1	1	4		1	1	1	1	6,3
ECBD_3583	253774935		1	1	1	1	4		1	1	1	1	
ECBD_2550	253773926		1	1	1	1	4		1	1	1	1	3,8
ECBD_2032	253773430		1		1	1	3		1		1	1	
ECBD_1426	253772843		1	1	1		3		1	1	1		
ECBD_2937	253774306		1	1	1	1	4		1	1	1	1	4,3
ECBD_4187	253775523		1	1			2		1	1			
ECBD_4303	253775636		1				1		1				5,9
ECBD_3857	253775198		1	1	1	1	4		1	1	1	1	2,7
ECBD_3215	253774569		1		1		2		1		1		7
ECBD_0803	253772225		1		1	1	3		1		1	1	
ECBD_3859	253775200		1	1	1		3		1	1	1		12,4
ECBD_3178	253774532		1				1		1				
ECBD_2709	253774085		1				1		1				
ECBD_2934	253774303		1	1	1		3		1	1	1		12,7
ECBD_0272	253771702		1	1		1	3		1	1		1	
ECBD_4003	253775342		1	1	1	1	4		1	1	1	1	
ECBD_4224	253775559		1	1	1	1	4		1	1	1	1	16,2
ECBD_0564	253771988		1	1	1	1	4		1	1	1	1	2,6
ECBD_2681	253774057		1	1	1	1	4		1	1	1	1	
ECBD_3812	253775153		1	1	1	1	4		1	1	1	1	5,4
ECBD_1132	253772552		1				1		1				
ECBD_1784	253773189		1	1	1	1	4		1	1	1	1	
ECBD_1926	253773326		1	1	1	1	4		1	1	1	1	
ECBD_0549	253771973		1	1	1	1	4		1	1	1	1	13,4
ECBD_3252	253774606		1			1	2		1			1	5,5
ECBD_3072	253774433		1	1	1	1	4		1	1	1	1	4,3
ECBD_3214	253774568		1	1	1	1	4		1	1	1	1	4,7
ECBD_0949	253772369		1	1	1	1	4		1	1	1	1	
ECBD_2692	253774068		1		1	1	3		1		1	1	
ECBD_0183	253771613		1	1	1	1	4		1	1	1	1	2,7
ECBD_0108	253771540		1	1		1	3		1	1		1	4,2
ECBD_1404	253772821		1	1	1	1	4		1	1	1	1	
ECBD_1362	253772779		1	1	1	1	4		1	1	1	1	
ECBD_0674	253772097		1	1	1		3		1	1	1		
ECBD_2006	253773404		1	1	1	1	4		1	1	1	1	
ECBD_0593	253772017		1		1	1	3		1		1	1	3
ECBD_3224	253774578		1	1	1	1	4		1	1	1	1	1,8
ECBD_3501	253774854		1	1	1	1	4		1	1	1	1	
ECBD_0409	253771834		1	1	1	1	4		1	1	1	1	
ECBD_0982	253772402		1	1	1	1	4		1	1	1	1	3,1
ECBD_3504	253774857		1	1	1	1	4		1	1	1	1	6,2
ECBD_0590	253772014		1	1	1	1	4		1	1	1	1	3,6
ECBD_2412	253773792		1	1	1	1	4		1	1	1	1	2,7
ECBD_3378	253774732		1				1		1				
ECBD_0802	253772224		1		1	1	3		1		1	1	
ECBD_1822	253773227		1	1	1	1	4		1	1	1	1	
ECBD_3871	253775212		1		1	1	3		1		1	1	
ECBD_2927	253774296		1	1	1	1	4		1	1	1	1	
ECBD_1170	253772590		1	1	1	1	4		1	1	1	1	4,5
ECBD_1878	253773279		1	1	1	1	4		1	1	1	1	
ECBD_3226	253774580		1	1	1	1	4		1	1	1	1	
ECBD_1405	253772822		1	1	1	1	4		1	1	1	1	5,5
ECBD_0410	253771835			1	1	1	3			1	1	1	
ECBD_4098	253775435			1	1	1	3			1	1	1	16,1
ECBD_3424	253774778			1	1	1	3			1	1	1	
ECBD_1104	253772524			1	1		2			1	1		4,5
ECBD_4156	253775493			1	1	1	3			1	1	1	
ECBD_1563	253772977			1	1		2			1	1		
ECBD_0798	253772220			1	1	1	3			1	1	1	
ECBD_3219	253774573			1	1		2			1	1		
ECBD_4083	253775420			1	1		2			1	1		5,3
ECBD_4093	253775430			1	1	1	3			1	1	1	
ECBD_2665	253774041			1	1	1	3			1	1	1	16,5
ECBD_3503	253774856			1	1	1	3			1	1	1	2,3
ECBD_3796	253775137			1	1	1	3			1	1	1	
ECBD_0396	253771821			1	1	1	3			1	1	1	
ECBD_3464	253774818			1	1	1	3			1	1	1	
ECBD_3558	253774911			1	1	1	3			1	1	1	
ECBD_1377	253772794			1	1	1	3			1	1	1	13,3
ECBD_4299	253775632			1	1	1	3			1	1	1	
ECBD_0689	253772112			1	1	1	3			1	1	1	
ECBD_1828	253773233			1	1	1	3			1	1	1	
ECBD_4324	253775657			1	1	1	3			1	1	1	4
ECBD_2447	253773826			1	1	1	3			1	1	1	
ECBD_1419	253772836			1	1		2			1	1		
ECBD_2247	253773630			1			1			1			4,4
ECBD_2935	253774304			1	1	1	3			1	1	1	3,9
ECBD_1369	253772786			1	1		2			1	1		
ECBD_4259	253775594			1	1	1	3			1	1	1	
ECBD_2578	253773954			1			1			1			3
ECBD_3616	253774966			1	1		2			1	1		
ECBD_0120	253771552			1	1	1	3			1	1	1	13,4
ECBD_1092	253772512			1	1	1	3			1	1	1	
ECBD_3893	253775234			1	1	1	3			1	1	1	4,6
ECBD_1259	253772678			1			1			1			2,5
ECBD_0744	253772167			1	1		2			1	1		
ECBD_3245	253774599			1			1			1			
ECBD_3533	253774886			1		1	2			1		1	5,4
ECBD_3629	253774979			1	1		2			1	1		
ECBD_1928	253773328			1			1			1			
ECBD_3810	253775151			1	1	1	3			1	1	1	6,6
ECBD_1880	253773281			1			1			1			
ECBD_3377	253774731			1	1		2			1	1		
ECBD_0316	253771745			1	1	1	3			1	1	1	8,4
ECBD_1469	253772885			1			1			1			3,9
ECBD_4260	253775595			1	1	1	3			1	1	1	
ECBD_2732	253774108			1			1			1			
ECBD_2418	253773798			1	1	1	3			1	1	1	
ECBD_3633	253774983			1			1			1			
ECBD_4099	253775436			1			1			1			
ECBD_0812	253772234			1	1	1	3			1	1	1	3,6
ECBD_3088	253774448			1	1	1	3			1	1	1	
ECBD_1171	253772591			1	1		2			1	1		
ECBD_0868	253772290			1	1		2			1	1		
ECBD_0175	253771605			1			1			1			
ECBD_4244	253775579			1			1			1			
ECBD_4288	253775621			1	1		2			1	1		
ECBD_4323	253775656			1		1	2			1		1	3,4
ECBD_3241	253774595			1	1		2			1	1		
ECBD_1098	253772518			1			1			1			
ECBD_1897	253773298			1	1		2			1	1		6,9
ECBD_2022	253773420			1	1		2			1	1		
ECBD_2386	253773766			1	1	1	3			1	1	1	
ECBD_2633	253774009			1	1	1	3			1	1	1	7,4
ECBD_1074	253772494			1			1			1			7,7
ECBD_0567	253771991			1			1			1			
ECBD_1403	253772820			1	1	1	3			1	1	1	
ECBD_2580	253773956			1	1		2			1	1		5,3
ECBD_1959	253773357			1			1			1			6,9
ECBD_2716	253774092			1		1	2			1		1	
ECBD_4139	253775476			1	1		2			1	1		
ECBD_0016	253771451			1	1	1	3			1	1	1	
ECBD_3183	253774537			1	1	1	3			1	1	1	
ECBD_1858	253773260			1			1			1			2,8
ECBD_4131	253775468			1	1	1	3			1	1	1	
ECBD_3453	253774807			1			1			1			
ECBD_0998	253772418			1	1		2			1	1		
ECBD_4182	253775518			1			1			1			2,5
ECBD_0932	253772352			1		1	2			1		1	5,1
ECBD_4018	253775357			1	1		2			1	1		
