ID interactor A	ID interactor B
P23538	P0AE85
P0ADZ0	P0AE85
P00861	P0AE88
P0A9B2	P0AE88
P0AE82	P0AE88
P04128	P0AEA5
P0A6A8	P0AEA5
P13035	P0AEB2
P0A9P6	P0AEB2
P63228	P0AEB2
P0AGJ5	P0AEB2
P39321	P0AEB7
P0AFI7	P0AEB7
P67910	P0AEB7
P0A7J3	P0AEB7
P0AG59	P0AEB7
P10408	P0AEB7
P0AF90	P0AEB7
P0A6E4	P0AEC3
P0A7J0	P0AEC3
P0C054	P0AED0
P0A7E9	P0AED0
P0AEL8	P0AED5
P0CE47	P0AED5
P0A7K2	P0AED5
P20083	P0AED9
P0A7L0	P0AED9
P0AG48	P0AED9
P0A7U7	P0AED9
P10408	P0AED9
P0ABH7	P0AEE1
P0AEE3	P0AEE3
P0AFX7	P0AEE3
P0A6H5	P0AEE5
P0AGG4	P0AEE5
P13035	P0AEE8
P0ACB0	P0AEF0
P0AEF0	P0AEF0
P0ACB0	P0AEF0
P37127	P0AEF4
P0ABE2	P0AEF8
P0AEM6	P0AEG4
P0ACE0	P0AEG4
P21179	P0AEG4
P0AB74	P0AEG4
P75883	P0AEG4
P00634	P0AEG4
P0AEG4	P0AEG6
P22188	P0AEH1
P0AFX7	P0AEH1
P02918	P0AEH5
P37751	P0AEH5
P0A8E5	P0AEH5
P0ADQ7	P0AEH5
P0AEI4	P0AEH5
P64581	P0AEH5
P0AAH0	P0AEI1
P0AFP6	P0AEI1
P63284	P0AEI4
P0A988	P0AEI4
P0ABT2	P0AEI4
P69910	P0AEI4
P64463	P0AEI4
P0ACA7	P0AEI4
P32138	P0AEI6
P32099	P0AEJ2
P0AA16	P0AEJ4
P02918	P0AEK2
P37751	P0AEK2
P0A6A8	P0AEK2
P0AF90	P0AEK4
P25437	P0AEM0
P0ACF0	P0AEM0
P76037	P0AEM0
P0A7R1	P0AEM0
P0A7S9	P0AEM0
P0AG59	P0AEM0
P75988	P0AEM0
P77409	P0AEM0
Q46861	P0AEM0
P0AGK4	P0AEM0
P0AEM6	P0AEM4
P0AES4	P0AEM4
P07363	P0AEM4
P0ABY2	P0AEM4
P39280	P0AEM4
P0ABX2	P0AEM6
P51024	P0AEM9
P75767	P0AEM9
P0AA37	P0AEN4
P0A7K2	P0AEN8
P0AAB6	P0AEP3
P77808	P0AEP3
P14294	P0AEP7
P0ACF0	P0AEQ6
P0A972	P0AEQ6
P0A9L3	P0AER0
P0A6Y1	P0AER8
P0AG30	P0AES0
P08622	P0AES4
P0A832	P0AES4
P22333	P0AES4
P0A7G6	P0AES4
P0AG30	P0AES4
P0A715	P0AES4
P0AGE0	P0AES4
P0A8H8	P0AES4
P0AAH0	P0AES4
P0AES4	P0AES4
P26608	P0AES4
P0ABZ1	P0AES4
P0A7Q6	P0AES4
P20083	P0AES6
P30750	P0AES6
P0A817	P0AES6
P0A7I4	P0AES6
P0A832	P0AES6
P0CE47	P0AES6
P0AES4	P0AES6
P0A8H8	P0AES6
P0ADF6	P0AES9
P0ABJ3	P0AES9
P13482	P0AES9
P46852	P0AES9
P15254	P0AET2
P0A8A0	P0AET5
P0A940	P0AEU7
P69913	P0AEU7
P0ACF4	P0AEU7
P69739	P0AEU7
P33602	P0AEU7
P0A832	P0AEU7
P0AFP6	P0AEU7
P36979	P0AEU7
P0ADQ7	P0AEU7
P37642	P0AEU7
P60906	P0AEU7
P0AG48	P0AEU7
P60624	P0AEU7
Q47149	P0AEV9
P0A6P9	P0AEW1
P0AG59	P0AEW1
P0A7T3	P0AEW1
P0A7U7	P0AEW1
P32057	P0AEW1
P75767	P0AEW6
P0A6F5	P0AEY0
P0AEH5	P0AEY3
P0A6F5	P0AEY3
P0AGG4	P0AEY8
P04036	P0AEZ3
P64517	P0AEZ3
P10408	P0AEZ3
P0AES4	P0AF03
P0AEZ3	P0AF20
P69913	P0AF20
P15977	P0AF20
P19318	P0AF26
P09152	P0AF26
P11349	P0AF26
P46130	P0AF36
P23917	P0AF36
P0A8W5	P0AF36
P75797	P0AF48
P69913	P0AF59
P60422	P0AF63
P0A7X3	P0AF63
P0AG59	P0AF63
P0A6F5	P0AF67
P25665	P0AF67
P09373	P0AF67
P0A7K2	P0AF67
P0ADQ2	P0AF67
P45539	P0AF90
P0ADK6	P0AF90
P33224	P0AF90
P0A6G7	P0AF90
P0ABH7	P0AF90
P0A7A9	P0AF90
P62768	P0AF90
P52096	P0AF90
P77454	P0AF90
P39831	P0AF90
P77781	P0AF90
P0AD03	P0AF90
P0ADQ7	P0AF90
P0AF93	P0AF90
P0A6U3	P0AF90
P0A996	P0AF90
P37765	P0AF90
P60422	P0AF90
P10408	P0AF90
P0A988	P0AF93
P32689	P0AF93
P11988	P0AF93
P02413	P0AF93
P0AGL2	P0AF93
P0A6F9	P0AF93
P39407	P0AF93
P39342	P0AF96
P0AFA2	P0AFA2
P0AEH5	P0AFA9
P76347	P0AFD1
P0AEM0	P0AFD6
P32053	P0AFD6
P0A698	P0AFF6
P60240	P0AFF6
P0A7K6	P0AFF6
P0AED0	P0AFF6
P64506	P0AFF6
P60422	P0AFF6
P0A7Z4	P0AFF6
P0A8T7	P0AFF6
P0A705	P0AFF6
P0A9B2	P0AFG0
P0ABJ1	P0AFG0
P0A7M2	P0AFG0
P77338	P0AFG0
P0ADA3	P0AFG0
P0A7K2	P0AFG0
P0ADY3	P0AFG0
P02358	P0AFG0
P0A7T3	P0AFG0
P68679	P0AFG0
P23830	P0AFG0
P0AG30	P0AFG0
P0A8T7	P0AFG0
P0A8E5	P0AFG0
P60240	P0AFG0
P63389	P0AFG3
P75849	P0AFG3
P60716	P0AFG3
P0A8G0	P0AFG3
P0AFG6	P0AFG3
P45568	P0AFG6
P0A7F6	P0AFG6
P0A8G0	P0AFG6
P76316	P0AFG6
P0A850	P0AFG6
P67910	P0AFH2
P0A7R1	P0AFH2
P0ADZ0	P0AFH2
P0A7L8	P0AFH2
P45568	P0AFH8
P0ACF0	P0AFI0
P11880	P0AFI2
P25742	P0AFI2
P0A707	P0AFI2
P0AES4	P0AFI2
P0A9T4	P0AFI5
P0ADY3	P0AFJ1
P0A901	P0AFJ5
P0AFJ5	P0AFJ5
P0A6D0	P0AFK0
P0AAZ4	P0AFK6
P27434	P0AFL3
P0AFL6	P0AFL6
P28630	P0AFL6
P55135	P0AFP2
P77804	P0AFP2
P0A7L0	P0AFP2
P0A7J3	P0AFP2
P0A7K2	P0AFP2
P0ACF4	P0AFP4
P0A7Z4	P0AFP4
P00959	P0AFP6
P77316	P0AFP6
P08622	P0AFP6
P0AD70	P0AFP6
P32131	P0AFP6
P0AFI0	P0AFP6
P00960	P0AFP6
P0AES4	P0AFP6
P0AES6	P0AFP6
P0C054	P0AFP6
P09152	P0AFP6
P0A7L0	P0AFP6
P0A812	P0AFP6
P0A850	P0AFP6
P0A8F4	P0AFP6
P33360	P0AFP6
P75746	P0AFP6
P21362	P0AFP6
P76339	P0AFP6
Q46896	P0AFP6
P15877	P0AFQ7
P27431	P0AFR0
P0AF90	P0AFS3
P07004	P0AFT5
P04951	P0AFU2
P67910	P0AFU8
P02918	P0AFU8
P09546	P0AFU8
P25539	P0AFU8
P80668	P0AFU8
P0AER3	P0AFU8
P33353	P0AFU8
P09373	P0AFW2
P0CE47	P0AFW2
P0ACF4	P0AFY8
P37127	P0AFZ3
P0AEH5	P0AFZ3
P60723	P0AFZ3
P07023	P0AG03
P61949	P0AG03
P0A6P9	P0AG07
P45543	P0AG07
P31063	P0AG07
Q46839	P0AG07
P0ABY2	P0AG07
P52612	P0AG07
P07364	P0AG07
P15070	P0AG07
P0AG07	P0AG07
P0AG11	P0AG11
P0ADX5	P0AG14
P08622	P0AG14
P0A7R9	P0AG14
P0A7S9	P0AG14
P21499	P0AG14
P0A7X3	P0AG14
P0A7U7	P0AG14
P25397	P0AG14
P0A7B3	P0AG24
P0A7L0	P0AG24
P0A7K6	P0AG24
P0A7K2	P0AG24
P0AA10	P0AG24
P0AG44	P0AG24
P0A7W7	P0AG24
P0A7X3	P0AG24
P0A7T3	P0AG24
P75960	P0AG24
P23830	P0AG24
P0AG67	P0AG24
P0AGJ2	P0AG24
P75864	P0AG24
P0A8M6	P0AG24
P36979	P0AG24
P0A7U7	P0AG24
P0A9P6	P0AG24
P37765	P0AG24
P21507	P0AG24
P69931	P0AG30
P0AG30	P0AG30
P0AGK4	P0AG30
P32157	P0AG30
P69913	P0AG30
P25516	P0AG30
P0ADF6	P0AG30
P31574	P0AG30
P39180	P0AG30
P0ABH7	P0AG30
P0A812	P0AG30
P14081	P0AG30
P0AFZ3	P0AG30
P76104	P0AG30
P0A972	P0AG30
P08622	P0AG30
P21645	P0AG30
P0A7Y8	P0AG30
P0A7Z4	P0AG30
P10408	P0AG30
P0AG24	P0AG30
P39384	P0AG30
P60723	P0AG30
P0A9X4	P0AG30
P0A850	P0AG30
P24177	P0AG40
P37765	P0AG44
P69913	P0AG44
P05055	P0AG44
P0AD61	P0AG44
P0ADZ0	P0AG44
P37750	P0AG44
P36879	P0AG44
P75829	P0AG44
P0A8L7	P0AG44
P0A8W8	P0AG44
P0AGJ5	P0AG44
P0A847	P0AG44
P0AGK4	P0AG48
P33224	P0AG48
P0ACN4	P0AG48
P0ABH9	P0AG48
P69913	P0AG48
P0ADH5	P0AG48
P0AAI3	P0AG48
P00960	P0AG48
P63228	P0AG48
P15038	P0AG48
P28632	P0AG48
P0A9M0	P0AG48
P00490	P0AG48
P30745	P0AG48
P05055	P0AG48
P0A8J8	P0AG48
P0AA39	P0AG48
P0ADZ0	P0AG48
P0A7Z4	P0AG48
P14081	P0AG48
P0AG24	P0AG48
P37750	P0AG48
P0A8E5	P0AG48
P0A8D0	P0AG48
P0AAS7	P0AG48
P0A9K3	P0AG48
P75876	P0AG48
P64455	P0AG48
P76543	P0AG48
P76550	P0AG48
P0ADS6	P0AG48
P46853	P0AG48
P76116	P0AG48
P0A715	P0AG48
P0A7Y8	P0AG48
P0A847	P0AG48
P36979	P0AG48
P0ADA3	P0AG51
P37765	P0AG55
P21499	P0AG55
P0A832	P0AG55
P0A901	P0AG55
P30011	P0AG55
P63177	P0AG55
P0A8M6	P0AG55
P0A8W8	P0AG55
P76116	P0AG55
P36979	P0AG55
P32177	P0AG59
P0AAT2	P0AG59
P28905	P0AG59
P05042	P0AG59
P0A9K3	P0AG59
P33224	P0AG59
P05637	P0AG59
P06709	P0AG59
P0A9Y6	P0AG59
P69913	P0AG59
P0AED9	P0AG59
P03004	P0AG59
P39180	P0AG59
P0AEQ6	P0AG59
P09832	P0AG59
P63228	P0AG59
P0ACE0	P0AG59
P0A715	P0AG59
P0ABU0	P0AG59
P0ADA3	P0AG59
P0AFG0	P0AG59
P0A799	P0AG59
P0A9L8	P0AG59
P23830	P0AG59
P0A7Y4	P0AG59
P0A7Y8	P0AG59
P0AGB0	P0AG59
P0A832	P0AG59
P0AG24	P0AG59
P14294	P0AG59
P37751	P0AG59
P36879	P0AG59
P77717	P0AG59
P0AAS7	P0AG59
P39831	P0AG59
P76491	P0AG59
P0A8B2	P0AG59
P0AD33	P0AG59
P76594	P0AG59
Q46821	P0AG59
P0ADS6	P0AG59
P0AGK4	P0AG59
P0ADK8	P0AG59
P0ADM0	P0AG59
P64588	P0AG59
P0A707	P0AG59
P0AGJ5	P0AG59
P0A850	P0AG59
P0AEM0	P0AG67
P0ABU7	P0AG67
P37765	P0AG67
P00579	P0AG67
P0AAS7	P0AG67
P75829	P0AG67
P0A8M6	P0AG67
P25516	P0AG67
P15038	P0AG67
P02918	P0AG67
P0A850	P0AG67
P0A8R7	P0AG67
P76104	P0AG67
P77293	P0AG67
P0AF67	P0AG67
P0AEI4	P0AG67
P76116	P0AG67
P64588	P0AG67
P36659	P0AG67
P54901	P0AG67
P0A972	P0AG67
P30015	P0AG67
P23830	P0AG67
P0A6X3	P0AG67
P0A707	P0AG67
P0A776	P0AG67
P0AA39	P0AG67
P36979	P0AG67
P0A7Y8	P0AG67
P0A9K3	P0AG67
P06710	P0AG80
P0AFP6	P0AG80
P39274	P0AG80
P0A759	P0AG80
P0ABU7	P0AG82
P0A759	P0AG82
P0A944	P0AG82
P0AE88	P0AG86
P75697	P0AG86
P0A901	P0AG86
P61320	P0AG86
P13482	P0AG86
P10408	P0AG86
P0A9M0	P0AG86
P0A7R5	P0AGB0
P0A6E6	P0AGB0
P04128	P0AGB0
P0AES9	P0AGB0
P0A7L8	P0AGB0
P08622	P0AGB3
P0A6F5	P0AGB3
P0A6Y8	P0AGB3
P0A7Z4	P0AGB3
P76268	P0AGB3
P28304	P0AGB3
P75942	P0AGB6
P0AGB6	P0AGB6
P0AG07	P0AGB6
P10121	P0AGD7
P0AEC3	P0AGD7
P0ABH9	P0AGD7
P0A817	P0AGD7
P0A7L0	P0AGD7
P0A7J3	P0AGD7
P0A7V8	P0AGD7
P0AGK4	P0AGD7
P0A6Q6	P0AGD7
P69908	P0AGE0
P0A9M0	P0AGE0
P0A7K2	P0AGE0
P0A7K6	P0AGE0
P60624	P0AGE0
P0A9K9	P0AGE0
P0AED9	P0AGE0
P03007	P0AGE0
P77788	P0AGE0
P0AFI2	P0AGE0
P60422	P0AGE0
P0A7V8	P0AGE0
P0AGJ5	P0AGE0
P28905	P0AGE0
P15043	P0AGE0
P04995	P0AGE0
P14294	P0AGE0
P17888	P0AGE0
P0ABA6	P0AGE0
P0AF48	P0AGE6
P17802	P0AGF6
P25524	P0AGG4
P77509	P0AGG8
P28631	P0AGJ5
P0A968	P0AGJ5
P21513	P0AGJ5
P75829	P0AGJ5
P0A8M6	P0AGJ5
P0A7K6	P0AGJ5
P0A7R9	P0AGJ5
P0A707	P0AGJ5
P21645	P0AGJ5
P0A8G0	P0AGJ5
P77781	P0AGJ5
P0ADY7	P0AGJ5
P0C018	P0AGJ5
P0A7L3	P0AGJ5
P0AG48	P0AGJ5
P0A7M2	P0AGJ5
P0A7R5	P0AGJ5
P0A7S3	P0AGJ5
P0ADZ4	P0AGJ5
P0A7T7	P0AGJ5
P0A7U3	P0AGJ5
P0A7U7	P0AGJ5
P68679	P0AGJ5
P77499	P0AGJ5
P46853	P0AGJ5
P0ADK8	P0AGJ5
P43329	P0AGJ5
P0A7Y8	P0AGJ5
P0A832	P0AGJ5
P0AGK4	P0AGJ5
P0AF90	P0AGJ5
P0A9P6	P0AGJ5
P0A776	P0AGJ5
P37765	P0AGJ5
P14081	P0AGJ5
P0AAS7	P0AGJ5
P36979	P0AGJ5
P02358	P0AGJ5
P0A6X3	P0AGJ5
P21499	P0AGJ5
P0A9K3	P0AGJ5
P0AFG6	P0AGJ9
P45955	P0AGJ9
P33920	P0AGJ9
P0A9K3	P0AGK4
P0A6A8	P0AGK4
P0AA10	P0AGK4
P25516	P0AGK4
P0A7Y4	P0AGK4
P77781	P0AGK4
P0A7K2	P0AGK4
P02358	P0AGK4
P0A7U7	P0AGK4
P0AA39	P0AGK4
P62399	P0AGK4
P0AG55	P0AGK4
P0AG67	P0AGK4
P0A7V8	P0AGK4
P0ACF0	P0AGK8
P0A6X7	P0AGK8
P0ACN4	P0C018
P0A9X9	P0C018
P0A9Y6	P0C018
P69913	P0C018
P23917	P0C018
P02918	P0C018
P22523	P0C018
P0AG24	P0C018
P37751	P0C018
P0AAS7	P0C018
P0AGK4	P0C018
P39407	P0C018
P36979	P0C018
P0ABH9	P0C054
P68187	P0C054
P05055	P0C054
P0A6P9	P0C054
P39177	P0C054
P75794	P0C054
P0A836	P0C054
P0A8M3	P0C054
P22333	P0C054
P06993	P0C054
P39398	P0C054
P0C8J6	P0C054
P32177	P0C058
P22333	P0C058
P06993	P0C058
P0C054	P0C058
P0AG48	P0C077
P0A832	P0C077
P02918	P0C0L2
P0AG78	P0C0L9
P28629	P0C0R7
P0ABH9	P0C0R7
P0AGD7	P0C0R7
P0A7L0	P0C0R7
P0CE47	P0C0R7
P31120	P0C0S1
P02666	P0C0V0
P0C0V0	P0C0V0
P0CE47	P0C8J6
P08622	P0C8J6
P0C058	P0C8J6
P0A9X4	P0C8J6
P32177	P0C8J8
P0A6H5	P0C8J8
P23836	P0C8J8
P10408	P0C8J8
P0A850	P0C8J8
P10026	P10026
P0A9R7	P0A9R7
P52137	P0A9R7
P0ABF6	P0A9R7
P0C054	P0A9R7
P0A6F5	P0A9R7
P60422	P0A9R7
P0A7J7	P0A9R7
P0ADY7	P0A9R7
P0C018	P0A9R7
P0AG48	P0A9R7
P0A7M6	P0A9R7
P0A7W1	P0A9R7
P02359	P0A9R7
P0A7X3	P0A9R7
P0A7T3	P0A9R7
P13458	P0A9R7
P02990	P0A9R7
P07024	P0A9R7
P0ADX9	P0ADX9
P0A6Y8	P0ADX9
P0ACB0	P10121
P0ACB0	P10121
P0AFP6	P10121
P0A955	P0A955
P0A9D8	P10346
P0AET2	P10346
P0A9M2	P10346
P42632	P10346
P37617	P10346
P32099	P0AEJ2
P15082	P0AEJ2
P10408	P10408
P0AGA2	P10408
P0AG99	P10408
P0A9H3	P10408
P0A6W5	P10408
P28905	P10408
P28632	P10408
P0A6C1	P10408
P20083	P10408
P12996	P10408
P0A6Y8	P10408
P33898	P10408
P0C8J8	P10408
P0AEZ3	P10408
P09348	P10408
P0AG30	P10408
P0A7J7	P10408
P61175	P10408
P0A7V0	P10408
P02990	P10408
P75791	P10408
P75838	P10408
P25745	P10408
P0A832	P10408
P0AGJ9	P10408
P03018	P10408
P0A9K3	P10408
P00892	P10408
P0A6A8	P10408
P0A7K2	P10408
P0A8X0	P10408
P77338	P10408
P69739	P10408
P19931	P10408
P0AFJ1	P10408
P0ACF8	P10408
P0A7M2	P10408
P0A7R5	P10408
P37903	P10408
P0AAN9	P10408
P30177	P10408
P33018	P10408
P76440	P10408
P24203	P10408
P0AEI4	P10408
P0AA39	P10408
P0A817	P10408
P0A9X4	P10408
P0A972	P10408
P0A6X3	P10408
P0AGE0	P10408
P0A7Z4	P0ACH8
P0A6Z3	P0A6Z3
P15005	P0A6Z3
P37095	P0A6Z3
P60422	P0A6Z3
P0A7N9	P0A6Z3
P0A8T7	P0A6Z3
P02358	P0A6Z3
P75862	P0A6Z3
P0A6F9	P0A6Z3
P0A6L9	P0A6Z3
P0A722	P0A722
P06972	P0A722
P0CI31	P0A722
P0AAI3	P0A722
P0A6X3	P0A722
P60438	P0A722
P0A7K2	P0A722
P0AG48	P0A722
P60624	P0A722
P0A7V0	P0A722
Q46920	P0A722
P10441	P10441
P0AA10	P10441
P0A7K6	P10441
P0A7V0	P10441
P60932	P10441
P03007	P10443
P06710	P10443
P28630	P10443
P0ABS8	P10443
P10443	P10443
P0AFG8	P10443
P28632	P10443
P0A9P0	P10443
P33593	P10443
P0A7L0	P10443
P0AG67	P10443
P0A7V0	P10443
P0A7T3	P10443
P0A858	P10443
P02990	P10443
P77806	P10443
P37653	P10443
P0A7K2	P10443
P0AG48	P10443
P0AG67	P10443
P0AGE0	P10443
P07014	P0AC41
P69054	P0AC44
P0AC44	P0AC44
P10485	P10484
P10484	P10484
P0AEH5	P10484
P0AC84	P10484
P68739	P10484
P0AG07	P10484
P12295	P10484
P10486	P10485
P10485	P10485
P0ACF0	P10485
P0A9P0	P10485
P60723	P10485
P0AG48	P10485
P00582	P10485
P10484	P10486
P10486	P10486
P11458	P10902
P10902	P10902
P36659	P0AG80
P06710	P0AG80
P0ABS8	P0AG80
P0A6Z3	P0AG80
P07004	P0AG80
P0A6L9	P0AG80
P0ABB0	P10905
P0ABB4	P10905
P10907	P10905
P0AF28	P0AFA2
P0AF28	P0AF28
P0A6R3	P0A6R3
P0ACF0	P0A6R3
P0AA10	P0A6R3
P0A7K6	P0A6R3
P0A7L3	P0A6R3
P0ADZ0	P0A6R3
P0A7N9	P0A6R3
P0A7S9	P0A6R3
P03018	P0A6R3
P0ABD3	P0ABD3
P0A9D4	P0ABK5
P0ABK5	P0ABK5
P0A8S9	P0A8S9
P0ABY7	P0A8S9
P08394	P11191
P0AER0	P0AER0
P0AD49	P0AD49
P0CE47	P0A8I3
P11349	P11349
P0CE47	P11349
P19317	P11349
P75767	P11350
P09152	P0AF26
P0AF26	P0AF26
P0AA91	P0AF26
P11349	P0AF26
P15034	P0AF26
P0A7K2	P0AF26
P0A6C8	P0A6C8
P11447	P11447
P77808	P11454
P0AEU7	P0AEU7
P0A910	P0AEU7
P02932	P0AEU7
P0A968	P0AEU7
P0A6X3	P0AEU7
P60906	P0AEU7
P62399	P0AEU7
P0A7R1	P0AEU7
P02413	P0AEU7
P0A7K6	P0AEU7
P0AG48	P0AEU7
P61175	P0AEU7
P0AG24	P0AEU7
P21499	P0AEU7
P36979	P0AEU7
P0A890	P0AEU7
P20083	P0A9S1
P0AB87	P0AB87
P23869	P11553
P0AEN8	P0AEN8
P0A9P0	P0AEN8
P0A7K2	P0AEN8
P0AA10	P0AEN8
P61175	P0AEN8
P0ACD4	P11557
P0AG20	P0AG20
P0A9B6	P0A9B6
P0AB71	P0AB71
P61949	P0AB71
P10486	P0AB71
P0A7V0	P0AB71
P68767	P68767
P0A799	P0A799
P0A6Y8	P0A799
P0A6X3	P0A799
P21513	P0A799
P0A7R1	P0A799
P0AG59	P0A799
P0A7U7	P0A799
P0C0S1	P0C0S1
P0ACQ4	P0ACQ4
P30958	P0AAD8
P0A8N3	P11868
P11868	P11868
P0A8A0	P11875
P0AED9	P0AED9
P0A7L0	P0AED9
P0AG48	P0AED9
P61175	P0AED9
P0A7W1	P0AED9
P0AG59	P0AED9
P11880	P11880
P62066	P11880
P09832	P11880
P0ABG7	P11880
P22564	P11880
P0AFI2	P11880
P61320	P11880
P0AD61	P11880
P0A6M8	P11880
P11904	P11904
P11989	P11989
P76197	P11989
P0AC13	P11989
P12281	P12281
P0AF03	P12281
P32173	P12281
P32125	P12281
P09152	P12281
P12282	P12282
P12295	P12295
P0A6C1	P0A6C1
P06959	P0A6C1
P0A9M0	P0A6C1
P0A7H3	P0A7H6
P0A7H6	P0A7H6
P12758	P12758
P0A8N3	P12995
P0A8N3	P12995
P12996	P12996
P0A6F5	P12998
P13001	P13001
P33371	P0AE14
P32176	P13024
P0AB91	P13024
P0AGK8	P13024
P60723	P13024
P22188	P13029
P04968	P13029
P15977	P13029
P09831	P13029
P02918	P13029
P0AAM3	P0A8N3
P39346	P0A8N3
P0A8N3	P0A8N3
P15877	P0A8N3
P0A794	P0A8N3
P09377	P0A8N3
P16916	P0A8N3
Q46802	P0A8N3
P37440	P0A8N3
P43672	P0A8N3
P0AA04	P0AC86
P0AC86	P0AC86
P06709	P13033
P0AEE8	P13035
P13035	P13035
P46474	P13035
P39407	P13035
P23485	P13036
P0A6F5	P13423
P0AFX4	P13445
P0A8V2	P13445
P13445	P13445
P0A7L0	P13445
P0A7Z4	P13445
P0A7V0	P13445
P02990	P13445
P69797	P13445
P0AG76	P0AG76
P03702	P13458
P13458	P13458
P0AG76	P13458
P0ABH9	P13458
P0ACG8	P13458
P0A9R7	P13458
P09883	P13479
P0ABT2	P13482
P0A6P9	P13482
P0A7R1	P13482
P0A9Q5	P13518
P0A9X4	P13518
P0ADZ0	P13518
P0ABH0	P0A9X4
P0A6H5	P0A9X4
P0C054	P0A9X4
P0A817	P0A9X4
P0A9X4	P0A9X4
P0ABD5	P0A9X4
P22333	P0A9X4
P0ABB4	P0A9X4
P0A6M8	P0A9X4
P0A8N5	P0A9X4
P0A6F5	P0A9X4
P0A910	P0A9X4
P06996	P0A9X4
P0AAH0	P0A9X4
P0A7G6	P0A9X4
P0AG30	P0A9X4
P60438	P0A9X4
P62399	P0A9X4
P02358	P0A9X4
P10408	P0A9X4
P0CE47	P0A9X4
P0A8J4	P0A9X4
P0AF90	P0A9X4
P0AEI1	P0A9X4
P00452	P0A9X4
P69924	P0A9X4
P0A7Z4	P0A9X4
P16926	P0A9X4
P13669	P13669
P0ABF1	P0ABF1
P0A6X3	P0ABF1
P05055	P0ABF1
P13738	P13738
P14081	P14081
P0AFG8	P14081
P0A7L0	P14081
P60422	P14081
P60723	P14081
P0A7K2	P14081
P0AA10	P14081
P02413	P14081
P0A7L3	P14081
P61175	P14081
P60624	P14081
P0AG67	P14081
P0A7V3	P14081
P0A7W1	P14081
P02358	P14081
P02359	P14081
P0A7U7	P14081
P21499	P14081
P37765	P14081
P0AGJ5	P14081
P60723	P14081
P0AG67	P14081
P0A7R1	P14081
P0A7K2	P14081
P0AA10	P14081
P0A7K6	P14081
P0A7L3	P14081
P68919	P14081
P0A7V3	P14081
P0A9M8	P14081
P0AD61	P0AD61
P28905	P14294
P0A7Y4	P14294
P0AGE0	P14294
P14294	P14294
P06959	P14294
P0ABL8	P14294
P0ACF0	P14294
P0A9P0	P14294
P04993	P14294
P15043	P14294
P60438	P14294
P0A7J3	P14294
P0AA10	P14294
P0A7K6	P14294
P61175	P14294
P60624	P14294
P0A7M6	P14294
P0A7N9	P14294
P0A7V3	P14294
P0A7W1	P14294
P0A7T3	P14294
P77319	P14294
P0AF52	P14294
P0AF52	P14294
P60723	P14294
P0ACF0	P14294
P0A7K6	P14294
P0A7Y4	P14294
P0AA10	P14294
P0AG48	P14294
P0A7T3	P14294
P0A6F5	P69407
P0A9Y6	P69407
P69407	P69407
P0A6Y8	P69407
P0A9Z1	P69407
P33231	P69407
P52097	P69407
P00582	P69407
P60438	P69407
P0A7R1	P69407
P61175	P69407
P0A7M2	P69407
P0A7R5	P69407
P37007	P69407
P80645	P69407
P33666	P69407
P37195	P69407
P0A715	P14376
P0AES4	P14377
P14375	P14377
P0A6F9	P0AEL6
P0A8N3	P0A8N5
P0A8N5	P0A8N5
P0AFG8	P0A8N5
P76185	P0A8N5
P0ABK5	P0A8N5
P0A6M8	P0A8N5
P69910	P0A8N5
P0A9B2	P0A8N5
P0A799	P0A8N5
P60422	P0A8N5
P0A7R1	P0A8N5
P0A7V0	P0A8N5
P0A7V3	P0A8N5
P02359	P0A8N5
P0A7R5	P0A8N5
P0A853	P0A8N5
P02990	P0A8N5
P0CE47	P0A8N5
P68066	P0A8N5
P0ADU5	P0A8N5
P0ACA3	P0A8N5
P0A858	P0A8N5
P36979	P0A8N5
P14900	P14900
P37127	P14900
P45751	P14900
P39362	P14900
P0A953	P0A953
P0A6Y8	P0A953
P0ACB2	P0ACB2
P15005	P15005
P0A6Z3	P15005
P0A7H0	P0A7H3
P06710	P15028
P0AE18	P15032
P15032	P15032
P0AFG8	P15032
P0A717	P15032
P22188	P15034
P15288	P15034
P15034	P15034
P60560	P15034
P0AF26	P15034
P15038	P15038
P0ABD8	P15038
P69913	P15038
P60716	P15038
P0A799	P15038
P08839	P15038
P60438	P15038
P60723	P15038
P0AG67	P15038
P02990	P15038
P0CE47	P15038
P0ABB4	P15038
P69913	P15038
P69910	P15038
P0A799	P15038
P60723	P15038
P0A858	P15038
P0A705	P15038
P0ACP7	P0ACP7
P0AG86	P0AG86
P10408	P0AG86
P0AE88	P0AG86
P15042	P15042
P0AFG8	P15042
P07813	P15042
P15032	P15042
P0A7K2	P15042
P0A7V0	P15042
P77212	P15042
P75960	P15042
P08622	P15042
P0A717	P15042
P28905	P15043
P28632	P15043
P15043	P15043
P0AFG8	P15043
P0A9P0	P15043
P0A7M2	P15043
P0AG59	P15043
P0AGE0	P15043
P0A7M2	P15043
Q46811	P15043
P0ABA6	P15043
P0A7Y4	P15043
P0A6A3	P0A6A3
P15047	P15047
P0A6Y8	P0ADI4
P09372	P0ADI4
P0A858	P0ADI4
P0A8Y8	P0A8Y8
P14497	P15069
P18471	P15069
P06974	P15070
P15070	P15070
P07364	P15070
P52612	P15070
P39280	P15070
P0AGB6	P15070
P15082	P15082
P76092	P15082
P0A6Y8	P15082
P0ACF0	P15082
P0ACF4	P15082
P0A7L0	P15082
P60438	P15082
P60723	P15082
